,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testGetClassification.0,System.0,out.0,println.0,"""getClassification"".0",SystemClient_DBImpl.0,instance.0,=.0,new.0,SystemClient_DBImpl.1,Set.0,expResult.0,=.1,nan.0,Set.1,result.0,=.2,instance.1,getClassification.0,assertEquals.0,expResult.1,result.1,// TODO review the generated test code and remove the default call to fail..200,fail.0,"""The test case is a prototype. "".100",prewritten,accurate,missing,unnecessary,readable,code
0,136,testGetClassification,33719607,1210557779102,19072174619,1,1,"(0.2341500222682953, 0.290028840303421)","(0.2418498545885086, 0.28436052799224854)",1,1,2.687530517578125,2.6358795166015625,Fixation,POINT (0.237999938428402 0.2871946841478348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557787436,19072182953,1,1,"(0.23145556449890137, 0.29528939723968506)","(0.24296417832374573, 0.29558035731315613)",1,1,2.670196533203125,2.637847900390625,Fixation,POINT (0.2372098714113236 0.2954348772764206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557795771,19072191288,1,1,"(0.234629824757576, 0.3084717094898224)","(0.2427905797958374, 0.3083665370941162)",1,1,2.678817749023437,2.6436767578125,Fixation,POINT (0.2387102022767067 0.3084191232919693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557804102,19072199619,1,1,"(0.23478130996227264, 0.29128485918045044)","(0.24064643681049347, 0.30899178981781006)",1,1,2.6671142578125,2.652099609375,Fixation,POINT (0.2377138733863831 0.3001383244991302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557812437,19072207953,1,1,"(0.23653602600097656, 0.29316914081573486)","(0.24328696727752686, 0.31423303484916687)",1,1,2.684112548828125,2.6631317138671875,Fixation,POINT (0.2399114966392517 0.3037010878324509),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557820770,19072216286,1,1,"(0.23608112335205078, 0.29492175579071045)","(0.2400638908147812, 0.30976322293281555)",1,1,2.6860809326171875,2.656356811523437,Fixation,POINT (0.238072507083416 0.302342489361763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557829103,19072224619,1,1,"(0.23663592338562012, 0.29213857650756836)","(0.24224209785461426, 0.3131687045097351)",1,1,2.683349609375,2.658447265625,Fixation,POINT (0.2394390106201172 0.3026536405086517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557837436,19072232952,1,1,"(0.23671865463256836, 0.305236279964447)","(0.24040475487709045, 0.3103886544704437)",1,1,2.709808349609375,2.6554107666015625,Fixation,POINT (0.2385617047548294 0.3078124672174454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557845770,19072241286,1,1,"(0.23783110082149506, 0.3060431480407715)","(0.23888260126113892, 0.3111855983734131)",1,1,2.714096069335937,2.6399078369140625,Fixation,POINT (0.238356851041317 0.3086143732070923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557854103,19072249619,1,1,"(0.23607267439365387, 0.2994937002658844)","(0.24009138345718384, 0.31549885869026184)",1,1,2.6842041015625,2.66180419921875,Fixation,POINT (0.2380820289254188 0.3074962794780731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557862438,19072257954,1,1,"(0.23551172018051147, 0.30217039585113525)","(0.24089881777763367, 0.31580641865730286)",1,1,2.6899566650390625,2.6563262939453125,Fixation,POINT (0.2382052689790726 0.3089884072542191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557870772,19072266288,1,1,"(0.23626385629177094, 0.3019036650657654)","(0.23905889689922333, 0.31013423204421997)",1,1,2.7002105712890625,2.660186767578125,Fixation,POINT (0.2376613765954971 0.3060189485549927),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557879110,19072274626,1,1,"(0.23654422163963318, 0.3069468140602112)","(0.2423747181892395, 0.3012474775314331)",1,1,2.697967529296875,2.63580322265625,Fixation,POINT (0.2394594699144363 0.3040971457958221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557887443,19072282959,1,1,"(0.23627129197120667, 0.30234071612358093)","(0.2399294525384903, 0.30856090784072876)",1,1,2.705657958984375,2.6474761962890625,Fixation,POINT (0.2381003722548485 0.3054508119821548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557895777,19072291293,1,1,"(0.23449355363845825, 0.31490471959114075)","(0.23991723358631134, 0.3050898611545563)",1,1,2.6938629150390625,2.6454315185546875,Fixation,POINT (0.2372053936123848 0.3099972903728485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557904110,19072299626,1,1,"(0.2369868904352188, 0.3074897527694702)","(0.24051178991794586, 0.3129868507385254)",1,1,2.700714111328125,2.6663055419921875,Fixation,POINT (0.2387493401765823 0.3102383017539978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557912444,19072307960,1,1,"(0.2366132289171219, 0.3090549111366272)","(0.24117837846279144, 0.31162482500076294)",1,1,2.721099853515625,2.663299560546875,Fixation,POINT (0.2388958036899567 0.3103398680686951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557920777,19072316293,1,1,"(0.23652717471122742, 0.3136054277420044)","(0.2389085292816162, 0.31539636850357056)",1,1,2.711090087890625,2.6616973876953125,Fixation,POINT (0.2377178519964218 0.3145008981227875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557929110,19072324626,1,1,"(0.23434749245643616, 0.305324524641037)","(0.23776915669441223, 0.30777645111083984)",1,1,2.716537475585937,2.6492462158203125,Fixation,POINT (0.2360583245754242 0.3065504878759384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557937444,19072332960,1,1,"(0.23555083572864532, 0.3006955683231354)","(0.23992563784122467, 0.30725571513175964)",1,1,2.703155517578125,2.6461334228515625,Fixation,POINT (0.237738236784935 0.3039756417274475),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557945776,19072341292,1,1,"(0.24060481786727905, 0.30734339356422424)","(0.23939047753810883, 0.3065759241580963)",1,1,2.720565795898437,2.66436767578125,Fixation,POINT (0.2399976477026939 0.3069596588611603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557954110,19072349626,1,1,"(0.23990444839000702, 0.3092695474624634)","(0.23840446770191193, 0.3118005692958832)",1,1,2.6987457275390625,2.664764404296875,Fixation,POINT (0.2391544580459595 0.3105350583791733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557962443,19072357959,1,1,"(0.2379126399755478, 0.3084295690059662)","(0.2421017587184906, 0.3093877136707306)",1,1,2.7020416259765625,2.67437744140625,Fixation,POINT (0.2400071993470192 0.3089086413383484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557970776,19072366292,1,1,"(0.23849068582057953, 0.3000667691230774)","(0.24061964452266693, 0.3041958808898926)",1,1,2.69854736328125,2.668182373046875,Fixation,POINT (0.2395551651716232 0.302131325006485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557979110,19072374626,1,1,"(0.23860692977905273, 0.3093535602092743)","(0.240433931350708, 0.307221919298172)",1,1,2.7101287841796875,2.6705322265625,Fixation,POINT (0.2395204305648804 0.3082877397537231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210558004112,19072399628,1,1,"(0.1418222039937973, 0.3103453814983368)","(0.14182789623737335, 0.3100035786628723)",1,1,2.7071533203125,2.6545867919921875,Fixation,POINT (0.1418250501155853 0.3101744800806046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558020779,19072416295,1,1,"(0.12384455651044846, 0.3052711486816406)","(0.13357806205749512, 0.3022044599056244)",1,1,2.674545288085937,2.67242431640625,Fixation,POINT (0.1287113092839718 0.3037378042936325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558029112,19072424628,1,1,"(0.11894522607326508, 0.3109361231327057)","(0.13153883814811707, 0.2964423596858978)",1,1,2.6862030029296875,2.6621246337890625,Fixation,POINT (0.1252420321106911 0.3036892414093018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558037446,19072432962,1,1,"(0.1263275444507599, 0.3185233175754547)","(0.12993234395980835, 0.30351120233535767)",1,1,2.7115936279296875,2.672210693359375,Fixation,POINT (0.1281299442052841 0.3110172599554062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558045778,19072441294,1,1,"(0.12429678440093994, 0.3074972331523895)","(0.12976551055908203, 0.2994023859500885)",1,1,2.6831207275390625,2.6707000732421875,Fixation,POINT (0.127031147480011 0.303449809551239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558054112,19072449628,1,1,"(0.12117914855480194, 0.316729336977005)","(0.13222430646419525, 0.30058392882347107)",1,1,2.69097900390625,2.6552276611328125,Fixation,POINT (0.1267017275094986 0.308656632900238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558062446,19072457962,1,1,"(0.12310197204351425, 0.30900242924690247)","(0.12782204151153564, 0.30150121450424194)",1,1,2.6862030029296875,2.659820556640625,Fixation,POINT (0.125462006777525 0.3052518218755722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558070779,19072466295,1,1,"(0.12580201029777527, 0.3171783983707428)","(0.13047468662261963, 0.30254483222961426)",1,1,2.69970703125,2.676849365234375,Fixation,POINT (0.1281383484601974 0.3098616153001785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558079112,19072474628,1,1,"(0.12051428109407425, 0.3059695363044739)","(0.12852610647678375, 0.2927255928516388)",1,1,2.66839599609375,2.658905029296875,Fixation,POINT (0.124520193785429 0.2993475645780563),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558087445,19072482961,1,1,"(0.1215112954378128, 0.3045356571674347)","(0.13131168484687805, 0.29257306456565857)",1,1,2.662445068359375,2.6405487060546875,Fixation,POINT (0.1264114901423454 0.2985543608665466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558095778,19072491294,1,1,"(0.11891164630651474, 0.30555686354637146)","(0.13005000352859497, 0.30642765760421753)",1,1,2.676483154296875,2.6480255126953125,Fixation,POINT (0.1244808249175549 0.3059922605752945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558104113,19072499628,1,1,"(0.12222205102443695, 0.3124982416629791)","(0.12761592864990234, 0.29896280169487)",1,1,2.661865234375,2.653472900390625,Fixation,POINT (0.1249189898371696 0.3057305216789246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558112446,19072507961,1,1,"(0.12352864444255829, 0.3178654611110687)","(0.12787467241287231, 0.30376580357551575)",1,1,2.6750640869140625,2.653961181640625,Fixation,POINT (0.1257016584277153 0.3108156323432922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558120780,19072516295,1,1,"(0.12146615982055664, 0.3148747980594635)","(0.1312021017074585, 0.2997637391090393)",1,1,2.679794311523437,2.645111083984375,Fixation,POINT (0.1263341307640076 0.3073192685842514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558129113,19072524628,1,1,"(0.12115917354822159, 0.3131383955478668)","(0.12855452299118042, 0.30703967809677124)",1,1,2.6652984619140625,2.665557861328125,Fixation,POINT (0.124856848269701 0.310089036822319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558137453,19072532968,1,1,"(0.11957703530788422, 0.3184715807437897)","(0.12835732102394104, 0.2996368408203125)",1,1,2.687530517578125,2.633575439453125,Fixation,POINT (0.1239671781659126 0.3090542107820511),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558145787,19072541302,1,1,"(0.11935503035783768, 0.3056594729423523)","(0.12726807594299316, 0.2994884252548218)",1,1,2.65875244140625,2.6408233642578125,Fixation,POINT (0.1233115531504154 0.302573949098587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558154120,19072549635,1,1,"(0.12297534197568893, 0.3085187077522278)","(0.12542136013507843, 0.3025667369365692)",1,1,2.6656494140625,2.63134765625,Fixation,POINT (0.1241983510553837 0.3055427223443985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558162454,19072557969,1,1,"(0.11923422664403915, 0.30865955352783203)","(0.12928645312786102, 0.3073098063468933)",1,1,2.642242431640625,2.6178741455078125,Fixation,POINT (0.1242603398859501 0.3079846799373627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558170784,19072566299,1,1,"(0.12091384083032608, 0.30813920497894287)","(0.125507190823555, 0.303924024105072)",1,1,2.659942626953125,2.64111328125,Fixation,POINT (0.1232105158269405 0.3060316145420074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558179120,19072574635,1,1,"(0.12025942653417587, 0.3129202127456665)","(0.12700246274471283, 0.3086090683937073)",1,1,2.6669921875,2.636215209960937,Fixation,POINT (0.1236309446394444 0.3107646405696869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558187454,19072582969,1,1,"(0.11919847875833511, 0.3059198260307312)","(0.12687717378139496, 0.3036094605922699)",1,1,2.6498565673828125,2.6203765869140625,Fixation,POINT (0.123037826269865 0.3047646433115006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558195786,19072591301,1,1,"(0.12491092830896378, 0.3092505633831024)","(0.12628714740276337, 0.2963115870952606)",1,1,2.6501922607421875,2.6255035400390625,Fixation,POINT (0.1255990378558636 0.3027810752391815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558204120,19072599635,1,1,"(0.1247662752866745, 0.3171495497226715)","(0.12753461301326752, 0.301098495721817)",1,1,2.66510009765625,2.6141815185546875,Fixation,POINT (0.126150444149971 0.3091240227222443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558212453,19072607968,1,1,"(0.12173394858837128, 0.3185565769672394)","(0.1286727488040924, 0.3019586205482483)",1,1,2.6676788330078125,2.615447998046875,Fixation,POINT (0.1252033486962318 0.3102575987577438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558220787,19072616302,1,1,"(0.12351302057504654, 0.3246457278728485)","(0.12459106743335724, 0.30133068561553955)",1,1,2.6691131591796875,2.626205444335937,Fixation,POINT (0.1240520440042019 0.312988206744194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558229120,19072624635,1,1,"(0.12496580928564072, 0.3181110918521881)","(0.12697343528270721, 0.2922976016998291)",1,1,2.663482666015625,2.617034912109375,Fixation,POINT (0.125969622284174 0.3052043467760086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558237453,19072632968,1,1,"(0.12082704156637192, 0.3177637755870819)","(0.13333812355995178, 0.3028566539287567)",1,1,2.659286499023437,2.609222412109375,Fixation,POINT (0.1270825825631618 0.3103102147579193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558245787,19072641302,1,1,"(0.11993011832237244, 0.3039179742336273)","(0.1276753693819046, 0.30585089325904846)",1,1,2.6478424072265625,2.6263427734375,Fixation,POINT (0.1238027438521385 0.3048844337463379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558254120,19072649635,1,1,"(0.12251032143831253, 0.31173864006996155)","(0.12728120386600494, 0.2953985333442688)",1,1,2.664093017578125,2.61273193359375,Fixation,POINT (0.1248957626521587 0.3035685867071152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558262453,19072657968,1,1,"(0.12209384888410568, 0.3186230957508087)","(0.12823495268821716, 0.301151841878891)",1,1,2.658355712890625,2.5910797119140625,Fixation,POINT (0.1251644007861614 0.3098874688148498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558270791,19072666306,1,1,"(0.12191104143857956, 0.31867077946662903)","(0.1266895830631256, 0.30359405279159546)",1,1,2.650543212890625,2.612533569335937,Fixation,POINT (0.1243003122508526 0.3111324161291122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558279124,19072674639,1,1,"(0.1169302836060524, 0.31198298931121826)","(0.125629261136055, 0.3127356469631195)",1,1,2.66064453125,2.6129150390625,Fixation,POINT (0.1212797723710537 0.3123593181371689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558287458,19072682973,1,1,"(0.11925771087408066, 0.3201043903827667)","(0.12314475327730179, 0.3236061930656433)",1,1,2.6767578125,2.6009979248046875,Fixation,POINT (0.1212012320756912 0.321855291724205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558295790,19072691305,1,1,"(0.12336037307977676, 0.31944382190704346)","(0.11679258197546005, 0.33138754963874817)",1,1,2.6709136962890625,2.595367431640625,Fixation,POINT (0.1200764775276184 0.3254156857728958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558304124,19072699639,1,1,"(0.12128186970949173, 0.32566508650779724)","(0.12007720023393631, 0.2727629542350769)",1,1,2.655258178710937,2.6966705322265625,Fixation,POINT (0.120679534971714 0.2992140203714371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558379124,19072774639,1,1,"(0.08739137649536133, 0.27979063987731934)","(0.039167627692222595, 0.3779202997684479)",1,1,2.63604736328125,2.088409423828125,,POINT (0.063279502093792 0.3288554698228836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558395797,19072791311,1,1,"(0.08591730892658234, 0.2724235951900482)","(0.07769135385751724, 0.27945205569267273)",1,1,2.6681671142578125,2.538177490234375,Fixation,POINT (0.0818043313920498 0.2759378254413605),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558404129,19072799643,1,1,"(0.08662165701389313, 0.2714404761791229)","(0.07290952652692795, 0.24630369246006012)",1,1,2.657745361328125,2.594818115234375,Fixation,POINT (0.0797655917704105 0.2588720843195915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558412463,19072807977,1,1,"(0.0871664434671402, 0.2724331319332123)","(0.08409609645605087, 0.2146407663822174)",1,1,2.6514434814453125,2.7039794921875,Fixation,POINT (0.0856312699615955 0.2435369491577148),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558420796,19072816310,1,1,"(0.08705680817365646, 0.2696133255958557)","(0.08862331509590149, 0.19322577118873596)",1,1,2.6673583984375,2.769500732421875,Fixation,POINT (0.087840061634779 0.2314195483922958),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558429130,19072824644,1,1,"(0.08851999044418335, 0.27120092511177063)","(0.08885768800973892, 0.23761555552482605)",1,1,2.66400146484375,2.6450347900390625,Fixation,POINT (0.0886888392269611 0.2544082403182983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558437463,19072832977,1,1,"(0.09037275612354279, 0.2688782513141632)","(0.08951118588447571, 0.25070908665657043)",1,1,2.6693878173828125,2.62994384765625,Fixation,POINT (0.0899419710040092 0.2597936689853668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558445796,19072841310,1,1,"(0.08925645798444748, 0.26898282766342163)","(0.08647018671035767, 0.2572409212589264)",1,1,2.689315795898437,2.59832763671875,Fixation,POINT (0.0878633223474026 0.263111874461174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558454130,19072849644,1,1,"(0.08961138874292374, 0.2687370777130127)","(0.08889483660459518, 0.26034465432167053)",1,1,2.670623779296875,2.598373413085937,Fixation,POINT (0.0892531126737595 0.2645408660173416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210558462463,19072857977,1,1,"(0.08867454528808594, 0.26485830545425415)","(0.0875520259141922, 0.2597161829471588)",1,1,2.667953491210937,2.59625244140625,Fixation,POINT (0.0881132856011391 0.2622872442007065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
