,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testAddCountryWithSequenceGenerator.0,throws.0,Exception.0,CountryWithSequence.0,country1.0,=.0,new.0,CountryWithSequence.1,country1.1,setCountryId.0,"""KR"".0",country1.2,setCountryName.0,"""Korea"".0",Integer.0,countryCode.0,=.1,Integer.1,session.0,save.0,country1.3,assertEquals.0,"""fail to generate a new countryCode."".100",0.0,countryCode.1,intValue.0,assertNotNull.0,"""fail to add a new country with sequence generator. "".101",countryCode.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,testAddCountryWithSequenceGenerator,1046788,1208437147998,16951550776,1,1,"(0.13811714947223663, 0.27294960618019104)","(0.14764246344566345, 0.28601083159446716)",1,1,2.8028717041015625,2.7833251953125,Fixation,POINT (0.14287980645895 0.2794802188873291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437156331,16951559109,1,1,"(0.14029435813426971, 0.2650938630104065)","(0.14294496178627014, 0.2793200612068176)",1,1,2.8053741455078125,2.770355224609375,Fixation,POINT (0.1416196599602699 0.2722069621086121),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437164665,16951567443,1,1,"(0.13562124967575073, 0.2646354138851166)","(0.1457880437374115, 0.28105273842811584)",1,1,2.8206024169921875,2.784210205078125,Fixation,POINT (0.1407046467065811 0.2728440761566162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437172998,16951575776,1,1,"(0.1370031237602234, 0.2604825496673584)","(0.15611109137535095, 0.2787458002567291)",1,1,2.7951812744140625,2.76971435546875,Fixation,POINT (0.1465571075677872 0.2696141749620438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437181334,16951584112,1,1,"(0.138118714094162, 0.2821543216705322)","(0.14935724437236786, 0.2798948884010315)",1,1,2.81341552734375,2.755157470703125,Fixation,POINT (0.1437379792332649 0.2810246050357819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437189667,16951592445,1,1,"(0.1411016434431076, 0.28024205565452576)","(0.14569590985774994, 0.28991684317588806)",1,1,2.7916717529296875,2.769515991210937,Fixation,POINT (0.1433987766504288 0.2850794494152069),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437198001,16951600779,1,1,"(0.13911029696464539, 0.2765459716320038)","(0.1517089605331421, 0.2801109552383423)",1,1,2.802947998046875,2.770858764648437,Fixation,POINT (0.1454096287488937 0.278328463435173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437206334,16951609112,1,1,"(0.13810166716575623, 0.26261502504348755)","(0.15431684255599976, 0.2827490270137787)",1,1,2.803573608398437,2.7646942138671875,Fixation,POINT (0.146209254860878 0.2726820260286331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437214668,16951617445,1,1,"(0.1361650973558426, 0.27442997694015503)","(0.14972703158855438, 0.29122233390808105)",1,1,2.81231689453125,2.786972045898437,Fixation,POINT (0.1429460644721985 0.282826155424118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437223002,16951625779,1,1,"(0.13456599414348602, 0.2635931670665741)","(0.14815258979797363, 0.2753257751464844)",1,1,2.7906646728515625,2.779159545898437,Fixation,POINT (0.1413592919707298 0.2694594711065292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437231335,16951634112,1,1,"(0.1379193514585495, 0.26514732837677)","(0.14944414794445038, 0.2865281105041504)",1,1,2.7928619384765625,2.759490966796875,Fixation,POINT (0.1436817497014999 0.2758377194404602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437239668,16951642445,1,1,"(0.13800378143787384, 0.2687418758869171)","(0.15495528280735016, 0.2838430106639862)",1,1,2.795761108398437,2.7685546875,Fixation,POINT (0.146479532122612 0.2762924432754517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437248002,16951650779,1,1,"(0.14015315473079681, 0.2660144865512848)","(0.15815763175487518, 0.28364166617393494)",1,1,2.7712860107421875,2.7621612548828125,Fixation,POINT (0.149155393242836 0.2748280763626099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437256335,16951659112,1,1,"(0.1409451812505722, 0.2657269239425659)","(0.15289795398712158, 0.2751406133174896)",1,1,2.804672241210937,2.767852783203125,Fixation,POINT (0.1469215676188469 0.2704337686300278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437264668,16951667445,1,1,"(0.1385861337184906, 0.25580739974975586)","(0.14813332259655, 0.28884896636009216)",1,1,2.777740478515625,2.738555908203125,Fixation,POINT (0.1433597281575203 0.272328183054924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437273002,16951675779,1,1,"(0.13383303582668304, 0.26335352659225464)","(0.14261884987354279, 0.28433719277381897)",1,1,2.7825164794921875,2.7479248046875,Fixation,POINT (0.1382259428501129 0.2738453596830368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437298002,16951700779,1,1,"(0.20810753107070923, 0.26461872458457947)","(0.2225092500448227, 0.27950218319892883)",1,1,2.801177978515625,2.7705535888671875,Fixation,POINT (0.215308390557766 0.2720604538917542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437306339,16951709116,1,1,"(0.21168062090873718, 0.2735415995121002)","(0.22740884125232697, 0.28664523363113403)",1,1,2.795562744140625,2.7577667236328125,Fixation,POINT (0.2195447310805321 0.2800934165716171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437314672,16951717449,1,1,"(0.2160191535949707, 0.2783967852592468)","(0.2267402857542038, 0.285764217376709)",1,1,2.7963104248046875,2.7436676025390625,Fixation,POINT (0.2213797196745872 0.2820805013179779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437323006,16951725783,1,1,"(0.21291513741016388, 0.27945730090141296)","(0.22983568906784058, 0.28638559579849243)",1,1,2.783294677734375,2.74456787109375,Fixation,POINT (0.2213754132390022 0.2829214483499527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437331339,16951734116,1,1,"(0.21405476331710815, 0.2691356837749481)","(0.2247067540884018, 0.2898097634315491)",1,1,2.7954559326171875,2.74627685546875,Fixation,POINT (0.219380758702755 0.2794727236032486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437339672,16951742449,1,1,"(0.21579250693321228, 0.2637781798839569)","(0.22439539432525635, 0.27862751483917236)",1,1,2.767181396484375,2.738311767578125,Fixation,POINT (0.2200939506292343 0.2712028473615646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437348006,16951750783,1,1,"(0.2169215828180313, 0.28441518545150757)","(0.22971267998218536, 0.28483298420906067)",1,1,2.7978057861328125,2.744384765625,Fixation,POINT (0.2233171314001083 0.2846240848302841),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437356339,16951759116,1,1,"(0.2088281810283661, 0.27557477355003357)","(0.22290517389774323, 0.27900850772857666)",1,1,2.777099609375,2.732406616210937,Fixation,POINT (0.2158666774630547 0.2772916406393051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437364672,16951767449,1,1,"(0.21690553426742554, 0.2724246084690094)","(0.22346016764640808, 0.2864924371242523)",1,1,2.7777099609375,2.7493896484375,Fixation,POINT (0.2201828509569168 0.2794585227966309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437373006,16951775783,1,1,"(0.21556320786476135, 0.26856300234794617)","(0.2264753133058548, 0.281207412481308)",1,1,2.7807159423828125,2.744720458984375,Fixation,POINT (0.2210192605853081 0.2748852074146271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437381339,16951784116,1,1,"(0.21503593027591705, 0.2761232256889343)","(0.22381335496902466, 0.2749941945075989)",1,1,2.770172119140625,2.73175048828125,Fixation,POINT (0.2194246426224709 0.2755587100982666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437389672,16951792449,1,1,"(0.2113795131444931, 0.27732202410697937)","(0.22499659657478333, 0.2918165326118469)",1,1,2.7906036376953125,2.7480010986328125,Fixation,POINT (0.2181880548596382 0.2845692783594132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437398006,16951800783,1,1,"(0.2168932557106018, 0.27462515234947205)","(0.22094662487506866, 0.29355359077453613)",1,1,2.7677459716796875,2.725204467773437,Fixation,POINT (0.2189199402928352 0.2840893715620041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437406339,16951809116,1,1,"(0.2104087769985199, 0.28165552020072937)","(0.230267733335495, 0.2895643711090088)",1,1,2.76953125,2.7219390869140625,Fixation,POINT (0.2203382551670074 0.2856099456548691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437414674,16951817451,1,1,"(0.21433989703655243, 0.27017733454704285)","(0.2254362404346466, 0.2930396497249603)",1,1,2.763275146484375,2.7398834228515625,Fixation,POINT (0.2198880687355995 0.2816084921360016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437423008,16951825785,1,1,"(0.20990943908691406, 0.27127763628959656)","(0.2293316125869751, 0.28737130761146545)",1,1,2.74658203125,2.729721069335937,Fixation,POINT (0.2196205258369446 0.279324471950531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437431339,16951834116,1,1,"(0.2173110991716385, 0.282160222530365)","(0.22423076629638672, 0.2908391058444977)",1,1,2.7804412841796875,2.7459716796875,Fixation,POINT (0.2207709327340126 0.2864996641874313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437439680,16951842457,1,1,"(0.21069589257240295, 0.2714709937572479)","(0.22898872196674347, 0.29191717505455017)",1,1,2.749008178710937,2.7344207763671875,Fixation,POINT (0.2198423072695732 0.281694084405899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437448014,16951850791,1,1,"(0.21715047955513, 0.27206820249557495)","(0.2234838306903839, 0.28599438071250916)",1,1,2.7629852294921875,2.7329559326171875,Fixation,POINT (0.220317155122757 0.279031291604042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437456347,16951859124,1,1,"(0.21202442049980164, 0.27156832814216614)","(0.2261786162853241, 0.29416945576667786)",1,1,2.7648162841796875,2.73248291015625,Fixation,POINT (0.2191015183925629 0.282868891954422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437464680,16951867457,1,1,"(0.2178812325000763, 0.2687684893608093)","(0.2227042317390442, 0.2874927520751953)",1,1,2.7660369873046875,2.7295379638671875,Fixation,POINT (0.2202927321195602 0.2781306207180023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437473014,16951875791,1,1,"(0.21336564421653748, 0.27574458718299866)","(0.2285778969526291, 0.295312762260437)",1,1,2.764266967773437,2.7331085205078125,Fixation,POINT (0.2209717705845833 0.2855286747217178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437481347,16951884124,1,1,"(0.21487261354923248, 0.2754107415676117)","(0.22907263040542603, 0.28610435128211975)",1,1,2.7518768310546875,2.7217254638671875,Fixation,POINT (0.2219726219773292 0.2807575464248657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437489680,16951892457,1,1,"(0.2156272828578949, 0.2701869606971741)","(0.22371377050876617, 0.28158122301101685)",1,1,2.7420196533203125,2.7241973876953125,Fixation,POINT (0.2196705266833305 0.2758840918540955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437498014,16951900791,1,1,"(0.21087123453617096, 0.2698156237602234)","(0.22870390117168427, 0.28900831937789917)",1,1,2.747177124023437,2.707427978515625,Fixation,POINT (0.2197875678539276 0.2794119715690613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437506347,16951909124,1,1,"(0.21322426199913025, 0.27351561188697815)","(0.22846104204654694, 0.28060996532440186)",1,1,2.7276611328125,2.73577880859375,Fixation,POINT (0.2208426520228386 0.27706278860569),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437514680,16951917457,1,1,"(0.21597090363502502, 0.26915091276168823)","(0.221330463886261, 0.28580424189567566)",1,1,2.7452850341796875,2.72802734375,Fixation,POINT (0.218650683760643 0.277477577328682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437523014,16951925791,1,1,"(0.21816174685955048, 0.2755867838859558)","(0.2222329080104828, 0.2883240878582001)",1,1,2.7521514892578125,2.742584228515625,Fixation,POINT (0.2201973274350166 0.2819554358720779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437531347,16951934124,1,1,"(0.2163003534078598, 0.2729383409023285)","(0.2226209193468094, 0.28963711857795715)",1,1,2.752777099609375,2.7184600830078125,Fixation,POINT (0.2194606363773346 0.2812877297401428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437539680,16951942457,1,1,"(0.20541436970233917, 0.2681710124015808)","(0.21683084964752197, 0.29020366072654724)",1,1,2.7591552734375,2.750350952148437,Fixation,POINT (0.2111226096749306 0.279187336564064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testAddCountryWithSequenceGenerator,1046788,1208437564680,16951967457,1,1,"(0.12632526457309723, 0.28829464316368103)","(0.1400197446346283, 0.31603023409843445)",1,1,2.7468719482421875,2.7051544189453125,Fixation,POINT (0.1331725046038628 0.3021624386310577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437573017,16951975794,1,1,"(0.13178354501724243, 0.29447129368782043)","(0.14649488031864166, 0.3169669508934021)",1,1,2.7484893798828125,2.728607177734375,Fixation,POINT (0.139139212667942 0.3057191222906113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437581351,16951984128,1,1,"(0.12888824939727783, 0.28435254096984863)","(0.14783155918121338, 0.30738547444343567)",1,1,2.7593994140625,2.69854736328125,Fixation,POINT (0.1383599042892456 0.2958690077066422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437589684,16951992461,1,1,"(0.1259188950061798, 0.2998862564563751)","(0.1387958973646164, 0.30667999386787415)",1,1,2.752792358398437,2.72698974609375,Fixation,POINT (0.1323573961853981 0.3032831251621246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437598018,16952000795,1,1,"(0.13179634511470795, 0.2915430963039398)","(0.1481538861989975, 0.3126608431339264)",1,1,2.74798583984375,2.7068328857421875,Fixation,POINT (0.1399751156568527 0.3021019697189331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437606351,16952009128,1,1,"(0.13042661547660828, 0.29464712738990784)","(0.14058682322502136, 0.31326887011528015)",1,1,2.7469635009765625,2.6991424560546875,Fixation,POINT (0.1355067193508148 0.303957998752594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437614684,16952017461,1,1,"(0.12665952742099762, 0.2928054928779602)","(0.14735113084316254, 0.30893659591674805)",1,1,2.7257843017578125,2.698883056640625,Fixation,POINT (0.1370053291320801 0.3008710443973541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437623018,16952025795,1,1,"(0.12899844348430634, 0.28811880946159363)","(0.1398034393787384, 0.3162185847759247)",1,1,2.7342681884765625,2.69989013671875,Fixation,POINT (0.1344009414315224 0.3021686971187592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437631351,16952034128,1,1,"(0.12920990586280823, 0.28388074040412903)","(0.14463016390800476, 0.3129480481147766)",1,1,2.73529052734375,2.7195281982421875,Fixation,POINT (0.1369200348854065 0.2984143942594528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437639684,16952042461,1,1,"(0.1302393674850464, 0.28351807594299316)","(0.14251305162906647, 0.3105129301548004)",1,1,2.7418212890625,2.69647216796875,Fixation,POINT (0.1363762095570564 0.2970155030488968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437648018,16952050795,1,1,"(0.13174226880073547, 0.30014461278915405)","(0.13907945156097412, 0.31756341457366943)",1,1,2.7507781982421875,2.713470458984375,Fixation,POINT (0.1354108601808548 0.3088540136814117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437656351,16952059128,1,1,"(0.13341890275478363, 0.29571691155433655)","(0.14541059732437134, 0.32088780403137207)",1,1,2.77081298828125,2.7045135498046875,Fixation,POINT (0.1394147500395775 0.3083023577928543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437664684,16952067461,1,1,"(0.13066671788692474, 0.28290367126464844)","(0.1420215368270874, 0.3182782232761383)",1,1,2.731674194335937,2.7214813232421875,Fixation,POINT (0.1363441273570061 0.3005909472703934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437673018,16952075795,1,1,"(0.1359296441078186, 0.29858145117759705)","(0.14439448714256287, 0.3116469979286194)",1,1,2.743026733398437,2.712799072265625,Fixation,POINT (0.1401620656251907 0.3051142245531082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437681351,16952084128,1,1,"(0.12738914787769318, 0.27913033962249756)","(0.1410924196243286, 0.31026482582092285)",1,1,2.7581024169921875,2.719879150390625,Fixation,POINT (0.1342407837510109 0.2946975827217102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437689684,16952092461,1,1,"(0.13470035791397095, 0.28479766845703125)","(0.14221496880054474, 0.30767664313316345)",1,1,2.729736328125,2.6978912353515625,Fixation,POINT (0.1384576633572578 0.2962371557950974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437698018,16952100795,1,1,"(0.1283394992351532, 0.2885040044784546)","(0.14762912690639496, 0.31438642740249634)",1,1,2.741546630859375,2.71844482421875,Fixation,POINT (0.1379843130707741 0.3014452159404755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437706353,16952109130,1,1,"(0.12920290231704712, 0.29821425676345825)","(0.1399003267288208, 0.3178369402885437)",1,1,2.751708984375,2.69927978515625,Fixation,POINT (0.134551614522934 0.308025598526001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437714686,16952117463,1,1,"(0.12831537425518036, 0.2876635491847992)","(0.13946253061294556, 0.3178730309009552)",1,1,2.7649078369140625,2.704833984375,Fixation,POINT (0.133888952434063 0.3027682900428772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437723020,16952125796,1,1,"(0.12427235394716263, 0.29036638140678406)","(0.14834879338741302, 0.3124982714653015)",1,1,2.777206420898437,2.7345733642578125,Fixation,POINT (0.1363105736672878 0.3014323264360428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437731354,16952134130,1,1,"(0.1308855265378952, 0.3018927574157715)","(0.1447373628616333, 0.32534483075141907)",1,1,2.750244140625,2.716415405273437,Fixation,POINT (0.1378114446997642 0.3136187940835953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437739687,16952142463,1,1,"(0.13053517043590546, 0.28720930218696594)","(0.14357125759124756, 0.3151293992996216)",1,1,2.7474517822265625,2.707275390625,Fixation,POINT (0.1370532140135765 0.3011693507432938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testAddCountryWithSequenceGenerator,1046788,1208437748020,16952150796,1,1,"(0.1276128888130188, 0.2949259579181671)","(0.14537884294986725, 0.31325042247772217)",1,1,2.744491577148437,2.705917358398437,Fixation,POINT (0.136495865881443 0.3040881901979446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
