,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,setCombo_Value.0,String.0,val.0,If.0,val.1,==.0,nan.0,||.0,""""".0",equals.0,val.2,&&.0,Combo_Value.0,==.1,nan.1,||.1,""""".1",equals.1,Combo_Value.1,return;.0,if.0,val.3,==.2,nan.2,||.2,val.4,equals.2,Combo_Value.2,||.3,updateStatus.0,==.3,NULL_INT_VALUE.0,Combo_Value.3,=.0,val.5,updateStatus.1,=.1,UPDATED.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,setCombo_Value,19344536,1210595205536,19109600919,1,1,"(0.1537684202194214, 0.14577725529670715)","(0.1442035585641861, 0.1381721943616867)",1,1,2.5721588134765625,2.54705810546875,Fixation,POINT (0.1489859893918037 0.1419747248291969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595213870,19109609253,1,1,"(0.15459297597408295, 0.14647959172725677)","(0.14732402563095093, 0.13713493943214417)",1,1,2.570892333984375,2.548583984375,Fixation,POINT (0.1509585008025169 0.1418072655797005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595222204,19109617587,1,1,"(0.15181151032447815, 0.1367502510547638)","(0.14928585290908813, 0.14392364025115967)",1,1,2.564315795898437,2.547958374023437,Fixation,POINT (0.1505486816167831 0.1403369456529617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595230538,19109625921,1,1,"(0.15175208449363708, 0.13929079473018646)","(0.14955754578113556, 0.1445760726928711)",1,1,2.57830810546875,2.5507965087890625,Fixation,POINT (0.1506548151373863 0.1419334337115288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595238872,19109634255,1,1,"(0.15365852415561676, 0.13939277827739716)","(0.14642202854156494, 0.1432931125164032)",1,1,2.586090087890625,2.55584716796875,Fixation,POINT (0.1500402763485908 0.1413429453969002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595247206,19109642588,1,1,"(0.15284153819084167, 0.13773639500141144)","(0.14936672151088715, 0.14166498184204102)",1,1,2.57281494140625,2.55169677734375,Fixation,POINT (0.1511041298508644 0.1397006884217262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595255540,19109650922,1,1,"(0.1555359661579132, 0.14127889275550842)","(0.14854033291339874, 0.1443413943052292)",1,1,2.577789306640625,2.556381225585937,Fixation,POINT (0.152038149535656 0.1428101435303688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595263873,19109659255,1,1,"(0.15481874346733093, 0.13878068327903748)","(0.14924557507038116, 0.14212146401405334)",1,1,2.5781707763671875,2.5650177001953125,Fixation,POINT (0.152032159268856 0.1404510736465454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595272206,19109667588,1,1,"(0.1537172645330429, 0.1398366242647171)","(0.14709646999835968, 0.14698055386543274)",1,1,2.56536865234375,2.5610504150390625,Fixation,POINT (0.1504068672657013 0.1434085890650749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595280539,19109675921,1,1,"(0.15560340881347656, 0.14112944900989532)","(0.144910991191864, 0.14110057055950165)",1,1,2.5829010009765625,2.5750274658203125,Fixation,POINT (0.1502572000026703 0.1411150097846985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595288874,19109684255,1,1,"(0.15227735042572021, 0.13692058622837067)","(0.14834758639335632, 0.13908781111240387)",1,1,2.56524658203125,2.552597045898437,Fixation,POINT (0.1503124684095383 0.1380041986703873),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595297208,19109692589,1,1,"(0.14733518660068512, 0.1476852297782898)","(0.1427249312400818, 0.1425170749425888)",1,1,2.57012939453125,2.561874389648437,Fixation,POINT (0.1450300589203834 0.1451011523604393),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595305541,19109700922,1,1,"(0.15127111971378326, 0.14014068245887756)","(0.14577451348304749, 0.1468895673751831)",1,1,2.577239990234375,2.563751220703125,Fixation,POINT (0.1485228165984154 0.1435151249170303),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595313874,19109709255,1,1,"(0.15531744062900543, 0.14528827369213104)","(0.14794297516345978, 0.14174143970012665)",1,1,2.5789794921875,2.566864013671875,Fixation,POINT (0.1516302078962326 0.1435148566961288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595322207,19109717588,1,1,"(0.15306797623634338, 0.1390480399131775)","(0.1511567085981369, 0.13968056440353394)",1,1,2.5763092041015625,2.5572662353515625,Fixation,POINT (0.1521123424172401 0.1393643021583557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595330541,19109725922,1,1,"(0.1543779820203781, 0.1389739215373993)","(0.15101304650306702, 0.14093928039073944)",1,1,2.5684051513671875,2.5598602294921875,Fixation,POINT (0.1526955142617226 0.1399566009640694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595338874,19109734255,1,1,"(0.15434733033180237, 0.13686659932136536)","(0.1476072520017624, 0.13953162729740143)",1,1,2.578155517578125,2.55859375,Fixation,POINT (0.1509772911667824 0.1381991133093834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595347208,19109742589,1,1,"(0.15403345227241516, 0.1353783905506134)","(0.14963270723819733, 0.13782759010791779)",1,1,2.5784149169921875,2.560211181640625,Fixation,POINT (0.1518330797553062 0.1366029903292656),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595355541,19109750922,1,1,"(0.1552247703075409, 0.14166009426116943)","(0.1480683535337448, 0.1411113739013672)",1,1,2.564239501953125,2.559677124023437,Fixation,POINT (0.1516465619206428 0.1413857340812683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595363881,19109759262,1,1,"(0.1522127091884613, 0.1394181251525879)","(0.1496148258447647, 0.14507418870925903)",1,1,2.569671630859375,2.553451538085937,Fixation,POINT (0.150913767516613 0.1422461569309235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595372214,19109767595,1,1,"(0.1512972116470337, 0.13657186925411224)","(0.15134893357753754, 0.14320942759513855)",1,1,2.554306030273437,2.5595245361328125,Fixation,POINT (0.1513230726122856 0.1398906484246254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595380548,19109775929,1,1,"(0.15388040244579315, 0.1387689709663391)","(0.14830374717712402, 0.14416266977787018)",1,1,2.5674591064453125,2.561431884765625,Fixation,POINT (0.1510920748114586 0.1414658203721046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595388881,19109784262,1,1,"(0.1521081179380417, 0.1385052353143692)","(0.1493210643529892, 0.14220982789993286)",1,1,2.5525665283203125,2.573974609375,Fixation,POINT (0.1507145911455154 0.140357531607151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595397214,19109792595,1,1,"(0.153470978140831, 0.1422669142484665)","(0.15085278451442719, 0.14103087782859802)",1,1,2.572128295898437,2.569366455078125,Fixation,POINT (0.1521618813276291 0.1416488960385323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595405547,19109800928,1,1,"(0.1514936089515686, 0.14201156795024872)","(0.15022142231464386, 0.13968318700790405)",1,1,2.5735321044921875,2.58929443359375,Fixation,POINT (0.1508575156331062 0.1408473774790764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595413881,19109809262,1,1,"(0.15167547762393951, 0.14361882209777832)","(0.15017445385456085, 0.13892582058906555)",1,1,2.5645904541015625,2.562957763671875,Fixation,POINT (0.1509249657392502 0.1412723213434219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595422215,19109817596,1,1,"(0.15487611293792725, 0.14339645206928253)","(0.15002703666687012, 0.14229723811149597)",1,1,2.563690185546875,2.564682006835937,Fixation,POINT (0.1524515748023987 0.1428468450903892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595430547,19109825928,1,1,"(0.1549222618341446, 0.14206671714782715)","(0.1488451361656189, 0.14092126488685608)",1,1,2.564544677734375,2.576995849609375,Fixation,POINT (0.1518836989998817 0.1414939910173416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595438881,19109834262,1,1,"(0.15400779247283936, 0.14140352606773376)","(0.1498682200908661, 0.1432093381881714)",1,1,2.559661865234375,2.56976318359375,Fixation,POINT (0.1519380062818527 0.1423064321279526),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595447214,19109842595,1,1,"(0.15457594394683838, 0.14004941284656525)","(0.14808756113052368, 0.13718394935131073)",1,1,2.5698394775390625,2.55242919921875,Fixation,POINT (0.151331752538681 0.138616681098938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595455547,19109850928,1,1,"(0.1562405824661255, 0.14253166317939758)","(0.14832578599452972, 0.13634610176086426)",1,1,2.572540283203125,2.5771942138671875,Fixation,POINT (0.1522831842303276 0.1394388824701309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595463881,19109859262,1,1,"(0.15535227954387665, 0.13866165280342102)","(0.14931951463222504, 0.13661260902881622)",1,1,2.58380126953125,2.5859375,Fixation,POINT (0.1523358970880508 0.1376371309161186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595472214,19109867595,1,1,"(0.15564748644828796, 0.1393459141254425)","(0.147231787443161, 0.14110930263996124)",1,1,2.559112548828125,2.5877838134765625,Fixation,POINT (0.1514396369457245 0.1402276083827019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595480547,19109875928,1,1,"(0.1563142091035843, 0.13704468309879303)","(0.14912259578704834, 0.14536716043949127)",1,1,2.57281494140625,2.5902557373046875,Fixation,POINT (0.1527184024453163 0.1412059217691422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595488881,19109884262,1,1,"(0.15395912528038025, 0.14192205667495728)","(0.14891648292541504, 0.1417308747768402)",1,1,2.5763092041015625,2.5904083251953125,Fixation,POINT (0.1514378041028976 0.1418264657258987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595497220,19109892601,1,1,"(0.15653279423713684, 0.1370677351951599)","(0.15156228840351105, 0.1389039009809494)",1,1,2.5715484619140625,2.564315795898437,Fixation,POINT (0.1540475413203239 0.1379858180880547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595505554,19109900935,1,1,"(0.1540280282497406, 0.1351051926612854)","(0.1518467217683792, 0.14353689551353455)",1,1,2.585113525390625,2.5718231201171875,Fixation,POINT (0.1529373750090599 0.13932104408741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595513887,19109909268,1,1,"(0.15372100472450256, 0.13509687781333923)","(0.15132485330104828, 0.14051897823810577)",1,1,2.582275390625,2.5889892578125,Fixation,POINT (0.1525229290127754 0.1378079280257225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595522220,19109917601,1,1,"(0.15032920241355896, 0.13704735040664673)","(0.15040266513824463, 0.13911966979503632)",1,1,2.584228515625,2.5633087158203125,Fixation,POINT (0.1503659337759018 0.1380835101008415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595530553,19109925934,1,1,"(0.1522621065378189, 0.1384306699037552)","(0.15097591280937195, 0.1436513364315033)",1,1,2.5658416748046875,2.5767059326171875,Fixation,POINT (0.1516190096735954 0.1410410031676292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595538888,19109934268,1,1,"(0.15354034304618835, 0.13654011487960815)","(0.14958640933036804, 0.14043976366519928)",1,1,2.57623291015625,2.5756988525390625,Fixation,POINT (0.1515633761882782 0.1384899392724037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595547222,19109942602,1,1,"(0.15273717045783997, 0.13768845796585083)","(0.14629624783992767, 0.1393326073884964)",1,1,2.568359375,2.567733764648437,Fixation,POINT (0.1495167091488838 0.1385105326771736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595555554,19109950934,1,1,"(0.1537953019142151, 0.1390683799982071)","(0.14842763543128967, 0.14133575558662415)",1,1,2.569442749023437,2.545318603515625,Fixation,POINT (0.1511114686727524 0.1402020677924156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595563888,19109959268,1,1,"(0.15123461186885834, 0.1380184292793274)","(0.14889729022979736, 0.13605478405952454)",1,1,2.57684326171875,2.5608673095703125,Fixation,POINT (0.1500659510493278 0.137036606669426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595572221,19109967601,1,1,"(0.15087898075580597, 0.13925650715827942)","(0.14870616793632507, 0.13478414714336395)",1,1,2.5696258544921875,2.554428100585937,Fixation,POINT (0.1497925743460655 0.1370203271508217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595580554,19109975934,1,1,"(0.15199099481105804, 0.13584059476852417)","(0.15071286261081696, 0.14007997512817383)",1,1,2.5615386962890625,2.56524658203125,Fixation,POINT (0.1513519287109375 0.137960284948349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595588888,19109984268,1,1,"(0.15116626024246216, 0.13747638463974)","(0.15102556347846985, 0.13964469730854034)",1,1,2.5587158203125,2.5586090087890625,Fixation,POINT (0.151095911860466 0.1385605409741402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595597221,19109992601,1,1,"(0.15203745663166046, 0.14015422761440277)","(0.15070989727973938, 0.14392803609371185)",1,1,2.556610107421875,2.54345703125,Fixation,POINT (0.1513736769556999 0.1420411318540573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595605554,19110000934,1,1,"(0.15350446105003357, 0.14024154841899872)","(0.15103617310523987, 0.13777920603752136)",1,1,2.5596160888671875,2.5498809814453125,Fixation,POINT (0.1522703170776367 0.13901037722826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595613888,19110009268,1,1,"(0.15346769988536835, 0.13954640924930573)","(0.15140964090824127, 0.14004650712013245)",1,1,2.56121826171875,2.5534820556640625,Fixation,POINT (0.1524386703968048 0.1397964581847191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595622223,19110017603,1,1,"(0.15734702348709106, 0.14353138208389282)","(0.1575787365436554, 0.1427624672651291)",1,1,2.5537567138671875,2.5464019775390625,Fixation,POINT (0.1574628800153732 0.143146924674511),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595638890,19110034270,1,1,"(0.19076938927173615, 0.14827844500541687)","(0.1953437626361847, 0.1570153683423996)",1,1,2.579330444335937,2.5427398681640625,Fixation,POINT (0.1930565759539604 0.1526469066739082),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595647223,19110042603,1,1,"(0.1903364509344101, 0.14930549263954163)","(0.1909976750612259, 0.15346142649650574)",1,1,2.585052490234375,2.5603790283203125,Fixation,POINT (0.190667062997818 0.1513834595680237),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595655556,19110050936,1,1,"(0.19229400157928467, 0.14469720423221588)","(0.18975311517715454, 0.15069586038589478)",1,1,2.53924560546875,2.542633056640625,Fixation,POINT (0.1910235583782196 0.1476965323090553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595663890,19110059270,1,1,"(0.19245567917823792, 0.14418594539165497)","(0.19175836443901062, 0.14753031730651855)",1,1,2.552825927734375,2.545639038085937,Fixation,POINT (0.1921070218086243 0.1458581313490868),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595672223,19110067603,1,1,"(0.19443441927433014, 0.14488419890403748)","(0.1919722706079483, 0.1529260277748108)",1,1,2.566024780273437,2.5432281494140625,Fixation,POINT (0.1932033449411392 0.1489051133394241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595680556,19110075936,1,1,"(0.19135436415672302, 0.1515323370695114)","(0.19420740008354187, 0.14527633786201477)",1,1,2.557464599609375,2.52001953125,Fixation,POINT (0.1927808821201324 0.1484043374657631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595688890,19110084270,1,1,"(0.19299200177192688, 0.14021730422973633)","(0.19305576384067535, 0.1545535922050476)",1,1,2.552001953125,2.531036376953125,Fixation,POINT (0.1930238828063011 0.147385448217392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595697223,19110092603,1,1,"(0.19281327724456787, 0.14682750403881073)","(0.19280566275119781, 0.14632301032543182)",1,1,2.5399169921875,2.52239990234375,Fixation,POINT (0.1928094699978828 0.1465752571821213),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595705556,19110100936,1,1,"(0.1915602833032608, 0.14619240164756775)","(0.19145171344280243, 0.14953657984733582)",1,1,2.5545806884765625,2.5316162109375,Fixation,POINT (0.1915059983730316 0.1478644907474518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595713890,19110109270,1,1,"(0.18980218470096588, 0.14399908483028412)","(0.1912570744752884, 0.15010930597782135)",1,1,2.5611114501953125,2.5298614501953125,Fixation,POINT (0.1905296295881271 0.1470541954040527),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595722223,19110117603,1,1,"(0.1933794915676117, 0.14781036972999573)","(0.19126379489898682, 0.15043886005878448)",1,1,2.5549468994140625,2.529998779296875,Fixation,POINT (0.1923216432332993 0.1491246148943901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595730556,19110125936,1,1,"(0.19143328070640564, 0.1461094170808792)","(0.19322563707828522, 0.15353788435459137)",1,1,2.556610107421875,2.5344696044921875,Fixation,POINT (0.1923294588923454 0.1498236507177353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595738891,19110134270,1,1,"(0.19058793783187866, 0.15221956372261047)","(0.19333499670028687, 0.14958712458610535)",1,1,2.550262451171875,2.5289459228515625,Fixation,POINT (0.1919614672660828 0.1509033441543579),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595747224,19110142603,1,1,"(0.19034619629383087, 0.14390495419502258)","(0.1906745731830597, 0.1446295976638794)",1,1,2.550643920898437,2.53826904296875,Fixation,POINT (0.1905103847384453 0.144267275929451),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595755564,19110150943,1,1,"(0.19157148897647858, 0.14904992282390594)","(0.19107341766357422, 0.14978280663490295)",1,1,2.5491485595703125,2.5340118408203125,Fixation,POINT (0.1913224533200264 0.1494163647294044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595763897,19110159276,1,1,"(0.19284282624721527, 0.14786231517791748)","(0.1927902102470398, 0.14483143389225006)",1,1,2.5420684814453125,2.5453643798828125,Fixation,POINT (0.1928165182471275 0.1463468745350838),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595772230,19110167609,1,1,"(0.18972525000572205, 0.14217275381088257)","(0.20063883066177368, 0.1487831473350525)",1,1,2.56097412109375,2.543441772460937,Fixation,POINT (0.1951820403337479 0.1454779505729675),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595780563,19110175942,1,1,"(0.19276542961597443, 0.14656288921833038)","(0.1978200078010559, 0.1448560208082199)",1,1,2.563385009765625,2.5361785888671875,Fixation,POINT (0.1952927187085152 0.1457094550132752),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595788897,19110184276,1,1,"(0.18974818289279938, 0.15285885334014893)","(0.19856715202331543, 0.14505669474601746)",1,1,2.5443878173828125,2.553573608398437,Fixation,POINT (0.1941576674580574 0.1489577740430832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595805563,19110200942,1,1,"(0.17275482416152954, 0.1362159699201584)","(0.18286076188087463, 0.15092723071575165)",1,1,2.552474975585937,2.5395050048828125,Fixation,POINT (0.1778077930212021 0.143571600317955),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595813897,19110209276,1,1,"(0.17260365188121796, 0.13908196985721588)","(0.18325567245483398, 0.1401212215423584)",1,1,2.530242919921875,2.5408172607421875,Fixation,POINT (0.177929662168026 0.1396015956997871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595822231,19110217609,1,1,"(0.17550739645957947, 0.14405730366706848)","(0.1828155815601349, 0.14644385874271393)",1,1,2.5496978759765625,2.5553741455078125,Fixation,POINT (0.1791614890098572 0.1452505812048912),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setCombo_Value,19344536,1210595830564,19110225942,1,1,"(0.17057949304580688, 0.1444002091884613)","(0.1830073595046997, 0.14625968039035797)",1,1,2.56219482421875,2.5378570556640625,Fixation,POINT (0.1767934262752533 0.1453299447894096),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
