,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,protected.0,void.0,tellAgain.0,final.0,QName.0,message.0,throws.0,RemoteException.0,final.1,AbstractCoordParticipantProxy.0,proxy.0,=.0,this.0,getParticipantProxy.0,if.0,State.0,MESSAGE_CANCEL.0,equals.0,message.1,proxy.1,cancelOperation.0,nan.0,else if.0,State.1,MESSAGE_COMPENSATE.0,equals.1,message.2,proxy.2,compensateOperation.0,nan.1,else if.1,State.2,MESSAGE_CLOSE.0,equals.2,message.3,proxy.3,closeOperation.0,nan.2,else if.2,State.3,MESSAGE_EXITED.0,equals.3,message.4,proxy.4,exitedOperation.0,nan.3,else if.3,State.4,MESSAGE_FAULTED.0,equals.4,message.5,proxy.5,faultedOperation.0,nan.4,else if.4,State.5,MESSAGE_GETSTATUS.0,equals.5,message.6,proxy.6,getStatusOperation.0,nan.5,else.0,throw.0,new.0,IllegalArgumentException.0,"""Sorry cannot tell a participant "".100",+.0,message.7,prewritten,accurate,missing,unnecessary,readable,code
0,136,tellAgain,18912425,1208043133878,16557537273,1,1,"(0.1794751137495041, 0.11490290611982346)","(0.17550219595432281, 0.14131306111812592)",1,1,2.6997833251953125,2.698104858398437,Fixation,POINT (0.1774886548519134 0.1281079836189747),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043142211,16557545606,1,1,"(0.17763350903987885, 0.1090177446603775)","(0.1784694641828537, 0.13909056782722473)",1,1,2.69940185546875,2.693878173828125,Fixation,POINT (0.1780514866113663 0.1240541562438011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043150545,16557553940,1,1,"(0.1769556999206543, 0.11025787889957428)","(0.17592592537403107, 0.1452999711036682)",1,1,2.7152557373046875,2.6940155029296875,Fixation,POINT (0.1764408126473427 0.1277789250016212),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043158882,16557562277,1,1,"(0.18421721458435059, 0.11266303807497025)","(0.17297853529453278, 0.14620241522789001)",1,1,2.70098876953125,2.6897125244140625,Fixation,POINT (0.1785978749394417 0.1294327266514301),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043167215,16557570610,1,1,"(0.18156380951404572, 0.10974236577749252)","(0.17703387141227722, 0.14763061702251434)",1,1,2.699447631835937,2.6964263916015625,Fixation,POINT (0.1792988404631615 0.1286864914000034),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043175549,16557578944,1,1,"(0.17917153239250183, 0.11429806053638458)","(0.17522083222866058, 0.14166583120822906)",1,1,2.69390869140625,2.6968994140625,Fixation,POINT (0.1771961823105812 0.1279819458723068),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043183882,16557587277,1,1,"(0.17341531813144684, 0.11217807233333588)","(0.175034761428833, 0.14285066723823547)",1,1,2.702545166015625,2.699951171875,Fixation,POINT (0.1742250397801399 0.1275143697857857),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043192215,16557595610,1,1,"(0.1712336391210556, 0.1130148246884346)","(0.17706932127475739, 0.13809923827648163)",1,1,2.709320068359375,2.715057373046875,Fixation,POINT (0.1741514801979065 0.1255570314824581),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043200549,16557603944,1,1,"(0.17398297786712646, 0.11667010933160782)","(0.18191859126091003, 0.14357036352157593)",1,1,2.714202880859375,2.7004852294921875,Fixation,POINT (0.1779507845640182 0.1301202364265919),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043208882,16557612277,1,1,"(0.1697900891304016, 0.11250101774930954)","(0.18286378681659698, 0.1465812474489212)",1,1,2.7101593017578125,2.701751708984375,Fixation,POINT (0.1763269379734993 0.1295411325991154),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043217215,16557620610,1,1,"(0.1792873740196228, 0.11824331432580948)","(0.1794506460428238, 0.1467001736164093)",1,1,2.7014923095703125,2.69378662109375,Fixation,POINT (0.1793690100312233 0.1324717439711094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043225549,16557628944,1,1,"(0.18080593645572662, 0.106733538210392)","(0.17971116304397583, 0.13700690865516663)",1,1,2.710723876953125,2.689315795898437,Fixation,POINT (0.1802585497498512 0.1218702234327793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043233882,16557637277,1,1,"(0.18114803731441498, 0.10652012377977371)","(0.18158361315727234, 0.1353929191827774)",1,1,2.721298217773437,2.6976776123046875,Fixation,POINT (0.1813658252358437 0.1209565214812756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043242215,16557645610,1,1,"(0.1803981512784958, 0.11085476726293564)","(0.17627277970314026, 0.13134406507015228)",1,1,2.7011260986328125,2.699005126953125,Fixation,POINT (0.178335465490818 0.121099416166544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043250549,16557653944,1,1,"(0.1795824021100998, 0.10784208029508591)","(0.17407892644405365, 0.1310282200574875)",1,1,2.699737548828125,2.7027740478515625,Fixation,POINT (0.1768306642770767 0.1194351501762867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043258882,16557662277,1,1,"(0.17676565051078796, 0.10682652145624161)","(0.17742156982421875, 0.13604258000850677)",1,1,2.684173583984375,2.6973114013671875,Fixation,POINT (0.1770936101675034 0.1214345507323742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043267215,16557670610,1,1,"(0.17366693913936615, 0.11433032155036926)","(0.18049076199531555, 0.13671573996543884)",1,1,2.7053375244140625,2.6936492919921875,Fixation,POINT (0.1770788505673408 0.125523030757904),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043275549,16557678944,1,1,"(0.1744484305381775, 0.11490179598331451)","(0.18277929723262787, 0.1398540884256363)",1,1,2.69390869140625,2.6772918701171875,Fixation,POINT (0.1786138638854027 0.1273779422044754),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043308886,16557712281,1,1,"(0.1110466867685318, 0.23372137546539307)","(0.12322436273097992, 0.2707425057888031)",1,1,2.6967315673828125,2.710662841796875,Fixation,POINT (0.1171355247497559 0.2522319406270981),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043317219,16557720614,1,1,"(0.11715972423553467, 0.2468990832567215)","(0.12174460291862488, 0.27186569571495056)",1,1,2.695465087890625,2.7003173828125,Fixation,POINT (0.1194521635770798 0.259382389485836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043325553,16557728948,1,1,"(0.11735576391220093, 0.24972768127918243)","(0.12285404652357101, 0.27060258388519287)",1,1,2.712509155273437,2.688018798828125,Fixation,POINT (0.120104905217886 0.2601651325821876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043333886,16557737281,1,1,"(0.11778934299945831, 0.2584080696105957)","(0.1256260871887207, 0.26633307337760925)",1,1,2.7049102783203125,2.692001342773437,Fixation,POINT (0.1217077150940895 0.2623705714941025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043342219,16557745614,1,1,"(0.11759988218545914, 0.2618991434574127)","(0.12452422827482224, 0.2662213146686554)",1,1,2.706771850585937,2.697738647460937,Fixation,POINT (0.1210620552301407 0.2640602290630341),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043350553,16557753948,1,1,"(0.11437908560037613, 0.2510737180709839)","(0.13204821944236755, 0.2671096622943878)",1,1,2.698486328125,2.6865692138671875,Fixation,POINT (0.1232136525213718 0.2590916901826858),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043358886,16557762281,1,1,"(0.1182088628411293, 0.2590945065021515)","(0.13426537811756134, 0.28318968415260315)",1,1,2.7076416015625,2.690216064453125,Fixation,POINT (0.1262371204793453 0.2711420953273773),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043367219,16557770614,1,1,"(0.11766404658555984, 0.26121145486831665)","(0.1314791887998581, 0.2760297656059265)",1,1,2.704574584960937,2.693267822265625,Fixation,POINT (0.124571617692709 0.2686206102371216),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043375553,16557778948,1,1,"(0.1167137399315834, 0.2665656507015228)","(0.13189296424388885, 0.2779591381549835)",1,1,2.7110748291015625,2.700302124023437,Fixation,POINT (0.1243033520877361 0.2722623944282532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043383886,16557787281,1,1,"(0.11740037798881531, 0.2541388273239136)","(0.12649530172348022, 0.2727569043636322)",1,1,2.70477294921875,2.69464111328125,Fixation,POINT (0.1219478398561478 0.2634478658437729),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043392219,16557795614,1,1,"(0.11529188603162766, 0.26298806071281433)","(0.12208038568496704, 0.2900873124599457)",1,1,2.701019287109375,2.693222045898437,Fixation,POINT (0.1186861358582974 0.27653768658638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043400553,16557803948,1,1,"(0.11476485431194305, 0.2523411512374878)","(0.12155617028474808, 0.28094983100891113)",1,1,2.701751708984375,2.683700561523437,Fixation,POINT (0.1181605122983456 0.2666454911231995),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043408886,16557812281,1,1,"(0.12352707982063293, 0.2629892826080322)","(0.12192542105913162, 0.2944836914539337)",1,1,2.709457397460937,2.683212280273437,Fixation,POINT (0.1227262504398823 0.278736487030983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043417219,16557820614,1,1,"(0.12302076816558838, 0.26672711968421936)","(0.11970914900302887, 0.2987545430660248)",1,1,2.7047119140625,2.688461303710937,Fixation,POINT (0.1213649585843086 0.2827408313751221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043425557,16557828952,1,1,"(0.12322032451629639, 0.2542709410190582)","(0.12620742619037628, 0.2672836482524872)",1,1,2.705108642578125,2.6940460205078125,Fixation,POINT (0.1247138753533363 0.2607772946357727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043433890,16557837285,1,1,"(0.1244937852025032, 0.26841768622398376)","(0.12643776834011078, 0.2902103364467621)",1,1,2.7082977294921875,2.6856842041015625,Fixation,POINT (0.125465776771307 0.2793140113353729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043442223,16557845618,1,1,"(0.12059050053358078, 0.2633920907974243)","(0.12752291560173035, 0.28168296813964844)",1,1,2.7300567626953125,2.697662353515625,Fixation,POINT (0.1240567080676556 0.2725375294685364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043450556,16557853951,1,1,"(0.1205877959728241, 0.26572877168655396)","(0.12881693243980408, 0.2954665422439575)",1,1,2.724105834960937,2.697906494140625,Fixation,POINT (0.1247023642063141 0.2805976569652557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043458890,16557862285,1,1,"(0.12463869154453278, 0.2613289952278137)","(0.1293911337852478, 0.2734394967556)",1,1,2.7305450439453125,2.708770751953125,Fixation,POINT (0.1270149126648903 0.2673842459917068),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043467223,16557870618,1,1,"(0.12224021553993225, 0.2550943195819855)","(0.1271674484014511, 0.2708495855331421)",1,1,2.7110748291015625,2.6927947998046875,Fixation,POINT (0.1247038319706917 0.2629719525575638),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043475557,16557878952,1,1,"(0.12481662631034851, 0.2605915367603302)","(0.128287672996521, 0.26568877696990967)",1,1,2.7260894775390625,2.695907592773437,Fixation,POINT (0.1265521496534348 0.2631401568651199),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043500557,16557903952,1,1,"(0.08387137949466705, 0.2551915645599365)","(0.08486183732748032, 0.2693251073360443)",1,1,2.7130889892578125,2.69061279296875,Fixation,POINT (0.0843666084110737 0.2622583359479904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043508890,16557912285,1,1,"(0.08125190436840057, 0.24620001018047333)","(0.09285567700862885, 0.2692127823829651)",1,1,2.7122344970703125,2.730819702148437,Fixation,POINT (0.0870537906885147 0.2577063962817192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043517223,16557920618,1,1,"(0.0856582447886467, 0.25300854444503784)","(0.09038762003183365, 0.2684943377971649)",1,1,2.714019775390625,2.716766357421875,Fixation,POINT (0.0880229324102402 0.2607514411211014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043525557,16557928952,1,1,"(0.0839727595448494, 0.25397318601608276)","(0.09289874136447906, 0.27964040637016296)",1,1,2.7236480712890625,2.72747802734375,Fixation,POINT (0.0884357504546642 0.2668067961931229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043533890,16557937285,1,1,"(0.09019014239311218, 0.24585504829883575)","(0.09071464091539383, 0.26809096336364746)",1,1,2.730712890625,2.699813842773437,Fixation,POINT (0.090452391654253 0.2569730058312416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043542223,16557945618,1,1,"(0.09114468097686768, 0.24689294397830963)","(0.09004099667072296, 0.2659217119216919)",1,1,2.7261199951171875,2.7269287109375,Fixation,POINT (0.0905928388237953 0.2564073279500008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043550558,16557953953,1,1,"(0.08924148231744766, 0.23738902807235718)","(0.08806496113538742, 0.26642411947250366)",1,1,2.7385406494140625,2.7340545654296875,Fixation,POINT (0.0886532217264175 0.2519065737724304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043558892,16557962287,1,1,"(0.09012127667665482, 0.2476232349872589)","(0.0841996967792511, 0.2672118842601776)",1,1,2.74591064453125,2.727783203125,Fixation,POINT (0.087160486727953 0.2574175596237183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043567225,16557970620,1,1,"(0.08772580325603485, 0.2461831271648407)","(0.0825069472193718, 0.26280733942985535)",1,1,2.739044189453125,2.7319488525390625,Fixation,POINT (0.0851163752377033 0.254495233297348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043575558,16557978953,1,1,"(0.08276458829641342, 0.25157254934310913)","(0.08089902997016907, 0.2666044533252716)",1,1,2.713470458984375,2.7184295654296875,Fixation,POINT (0.0818318091332912 0.2590885013341904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043583892,16557987287,1,1,"(0.08381447941064835, 0.2550044357776642)","(0.08399137854576111, 0.27069219946861267)",1,1,2.739166259765625,2.720916748046875,Fixation,POINT (0.0839029289782047 0.2628483176231384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043592225,16557995620,1,1,"(0.0812779888510704, 0.2591162323951721)","(0.08493150770664215, 0.2731676995754242)",1,1,2.749969482421875,2.744720458984375,Fixation,POINT (0.0831047482788563 0.2661419659852982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043600559,16558003954,1,1,"(0.08517997711896896, 0.2518711984157562)","(0.08726687729358673, 0.267898291349411)",1,1,2.7483673095703125,2.739486694335937,Fixation,POINT (0.0862234272062778 0.2598847448825836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043608892,16558012287,1,1,"(0.07954419404268265, 0.2622424364089966)","(0.08502931147813797, 0.2539714276790619)",1,1,2.73211669921875,2.7498016357421875,Fixation,POINT (0.0822867527604103 0.2581069320440292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043617225,16558020620,1,1,"(0.08249867707490921, 0.23959152400493622)","(0.08867426216602325, 0.26409265398979187)",1,1,2.75146484375,2.751953125,Fixation,POINT (0.0855864696204662 0.251842088997364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043625558,16558028953,1,1,"(0.08936634659767151, 0.24529606103897095)","(0.08904866874217987, 0.2577822208404541)",1,1,2.7620391845703125,2.746612548828125,Fixation,POINT (0.0892075076699257 0.2515391409397125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043633892,16558037287,1,1,"(0.08403968811035156, 0.24525296688079834)","(0.09132031351327896, 0.2673308551311493)",1,1,2.7558135986328125,2.762847900390625,Fixation,POINT (0.0876800008118153 0.2562919110059738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043642225,16558045620,1,1,"(0.09059123694896698, 0.2488497942686081)","(0.08968938887119293, 0.27242031693458557)",1,1,2.748031616210937,2.7630767822265625,Fixation,POINT (0.09014031291008 0.2606350556015968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043650558,16558053953,1,1,"(0.0886002704501152, 0.24295136332511902)","(0.08929604291915894, 0.26370567083358765)",1,1,2.7684478759765625,2.7598876953125,Fixation,POINT (0.0889481566846371 0.2533285170793533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043658892,16558062287,1,1,"(0.09765345603227615, 0.24286802113056183)","(0.109039306640625, 0.26384884119033813)",1,1,2.762908935546875,2.74713134765625,Fixation,POINT (0.1033463813364506 0.25335843116045),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,tellAgain,18912425,1208043675558,16558078953,1,1,"(0.1297667771577835, 0.24589338898658752)","(0.14452965557575226, 0.2714441120624542)",1,1,2.7568511962890625,2.7639923095703125,Fixation,POINT (0.1371482163667679 0.2586687505245209),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043683898,16558087293,1,1,"(0.13060486316680908, 0.2504527270793915)","(0.1414123773574829, 0.2726406455039978)",1,1,2.765853881835937,2.7446441650390625,Fixation,POINT (0.136008620262146 0.2615466862916946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043692231,16558095626,1,1,"(0.13299232721328735, 0.2549814283847809)","(0.13716581463813782, 0.27414485812187195)",1,1,2.7754669189453125,2.7400665283203125,Fixation,POINT (0.1350790709257126 0.2645631432533264),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043700564,16558103959,1,1,"(0.12609750032424927, 0.25051015615463257)","(0.13725358247756958, 0.26883748173713684)",1,1,2.772003173828125,2.754058837890625,Fixation,POINT (0.1316755414009094 0.2596738189458847),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043708898,16558112293,1,1,"(0.13229481875896454, 0.24957233667373657)","(0.1340833157300949, 0.25350838899612427)",1,1,2.78106689453125,2.76806640625,Fixation,POINT (0.1331890672445297 0.2515403628349304),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043717231,16558120626,1,1,"(0.12650983035564423, 0.2560465335845947)","(0.1359589695930481, 0.25448277592658997)",1,1,2.762680053710937,2.754241943359375,Fixation,POINT (0.1312343999743462 0.2552646547555924),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043725564,16558128959,1,1,"(0.1296045482158661, 0.25705093145370483)","(0.13483576476573944, 0.2558961510658264)",1,1,2.7819061279296875,2.7595672607421875,Fixation,POINT (0.1322201564908028 0.2564735412597656),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043733898,16558137293,1,1,"(0.12971238791942596, 0.25128546357154846)","(0.13647423684597015, 0.25863876938819885)",1,1,2.773040771484375,2.766387939453125,Fixation,POINT (0.1330933123826981 0.2549621164798737),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,tellAgain,18912425,1208043742231,16558145626,1,1,"(0.13064827024936676, 0.2520657777786255)","(0.14011947810649872, 0.2542666494846344)",1,1,2.769683837890625,2.7757720947265625,Fixation,POINT (0.1353838741779327 0.2531662136316299),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
