,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,actionLoadNotes.0,enableUserActions.0,FALSE.0,"// set focus otherwise it gives focus to ""clear"" >> scary/not wanted.200",multiSubmitButton.0,requestFocusInWindow.0,resetSingleTextFields.0,multipleGUIList.0,clearSelection.0,multipleResources.0,=.0,loadNotesFile.0,updateMultiList.0,enableUserActions.1,TRUE.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,actionLoadNotes,34425716,1209846926750,18361324910,1,1,"(0.15233410894870758, 0.22144705057144165)","(0.13605473935604095, 0.1993473768234253)",1,1,2.44268798828125,2.543975830078125,Fixation,POINT (0.1441944241523743 0.2103972136974335),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847143424,18361541582,1,1,"(0.11416362971067429, 0.20350030064582825)","(0.11282738298177719, 0.23511476814746857)",1,1,2.4583740234375,2.3635711669921875,,POINT (0.1134955063462257 0.2193075343966484),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847151757,18361549915,1,1,"(0.11149507015943527, 0.2101871222257614)","(0.11755189299583435, 0.18545390665531158)",1,1,2.43438720703125,2.4850616455078125,Fixation,POINT (0.1145234815776348 0.1978205144405365),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847160089,18361558247,1,1,"(0.1123187318444252, 0.2108938992023468)","(0.11768375337123871, 0.16413579881191254)",1,1,2.4603271484375,2.55731201171875,Fixation,POINT (0.115001242607832 0.1875148490071297),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847168424,18361566582,1,1,"(0.11282459646463394, 0.20136314630508423)","(0.1220688596367836, 0.14775767922401428)",1,1,2.44989013671875,2.6392822265625,Fixation,POINT (0.1174467280507088 0.1745604127645493),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847176760,18361574918,1,1,"(0.11528759449720383, 0.1984056681394577)","(0.12385108321905136, 0.173294797539711)",1,1,2.4696044921875,2.575225830078125,Fixation,POINT (0.1195693388581276 0.1858502328395844),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847185093,18361583251,1,1,"(0.11765590310096741, 0.19503335654735565)","(0.116679847240448, 0.17869673669338226)",1,1,2.467132568359375,2.5708465576171875,Fixation,POINT (0.1171678751707077 0.186865046620369),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847193426,18361591584,1,1,"(0.11270700395107269, 0.2031446248292923)","(0.11426510661840439, 0.2135239690542221)",1,1,2.474395751953125,2.51025390625,Fixation,POINT (0.1134860552847385 0.2083342969417572),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847201759,18361599917,1,1,"(0.11223900318145752, 0.1920061707496643)","(0.11883945763111115, 0.216413214802742)",1,1,2.4801177978515625,2.5039215087890625,Fixation,POINT (0.1155392304062843 0.2042096927762032),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847210093,18361608251,1,1,"(0.10970476269721985, 0.1861741989850998)","(0.12006779760122299, 0.21598488092422485)",1,1,2.495590209960937,2.4940338134765625,Fixation,POINT (0.1148862801492214 0.2010795399546623),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847218428,18361616586,1,1,"(0.11050202697515488, 0.18171896040439606)","(0.11887051910161972, 0.2134990245103836)",1,1,2.494659423828125,2.51287841796875,Fixation,POINT (0.1146862730383873 0.1976089924573898),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847226761,18361624919,1,1,"(0.1102859303355217, 0.18877390027046204)","(0.120180644094944, 0.21731849014759064)",1,1,2.5126495361328125,2.5056610107421875,Fixation,POINT (0.1152332872152328 0.2030461952090263),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847235094,18361633252,1,1,"(0.11206524074077606, 0.18349876999855042)","(0.11753221601247787, 0.21775613725185394)",1,1,2.511474609375,2.510971069335937,Fixation,POINT (0.114798728376627 0.2006274536252022),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847243429,18361641586,1,1,"(0.11214233934879303, 0.1871594786643982)","(0.11527115106582642, 0.22015397250652313)",1,1,2.5223541259765625,2.5048370361328125,Fixation,POINT (0.1137067452073097 0.2036567255854607),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847251763,18361649920,1,1,"(0.11695214360952377, 0.18799610435962677)","(0.10962384194135666, 0.2098277509212494)",1,1,2.5251922607421875,2.504241943359375,Fixation,POINT (0.1132879927754402 0.1989119276404381),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847260096,18361658253,1,1,"(0.11520325392484665, 0.18626107275485992)","(0.11353243142366409, 0.20091953873634338)",1,1,2.531585693359375,2.51483154296875,Fixation,POINT (0.1143678426742554 0.1935903057456016),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847285096,18361683253,1,1,"(0.06508850306272507, 0.1966613233089447)","(0.07120396941900253, 0.21829979121685028)",1,1,2.514190673828125,2.5284576416015625,Fixation,POINT (0.0681462362408638 0.2074805572628975),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847293429,18361691586,1,1,"(0.06552340090274811, 0.18829548358917236)","(0.06618061661720276, 0.21253332495689392)",1,1,2.5457000732421875,2.5500640869140625,Fixation,POINT (0.0658520087599754 0.2004144042730331),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847301763,18361699920,1,1,"(0.06183122843503952, 0.1914508044719696)","(0.06647220253944397, 0.2114572525024414)",1,1,2.5313720703125,2.5650634765625,Fixation,POINT (0.0641517154872417 0.2014540284872055),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847310099,18361708256,1,1,"(0.064329132437706, 0.182346910238266)","(0.060484785586595535, 0.21637775003910065)",1,1,2.5421295166015625,2.5586090087890625,Fixation,POINT (0.0624069590121508 0.1993623301386833),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847318432,18361716589,1,1,"(0.06265074014663696, 0.18921060860157013)","(0.061163030564785004, 0.20876352488994598)",1,1,2.5303497314453125,2.5522003173828125,Fixation,POINT (0.061906885355711 0.1989870667457581),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847326766,18361724923,1,1,"(0.06328856199979782, 0.1948513239622116)","(0.06643380969762802, 0.20321255922317505)",1,1,2.541107177734375,2.5694580078125,Fixation,POINT (0.0648611858487129 0.1990319415926933),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847335099,18361733256,1,1,"(0.06414897739887238, 0.19176442921161652)","(0.07072612643241882, 0.20619907975196838)",1,1,2.570053100585937,2.553253173828125,Fixation,POINT (0.0674375519156456 0.1989817544817924),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847343432,18361741589,1,1,"(0.059385403990745544, 0.1954299360513687)","(0.06943818926811218, 0.20332485437393188)",1,1,2.5517120361328125,2.560165405273437,Fixation,POINT (0.0644117966294289 0.1993773952126503),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847351765,18361749922,1,1,"(0.06729140132665634, 0.19497518241405487)","(0.06620701402425766, 0.20783239603042603)",1,1,2.5621337890625,2.575927734375,Fixation,POINT (0.066749207675457 0.2014037892222404),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847360099,18361758256,1,1,"(0.06344370543956757, 0.1975688934326172)","(0.061351627111434937, 0.18733389675617218)",1,1,2.5792999267578125,2.5828399658203125,Fixation,POINT (0.0623976662755012 0.1924513950943947),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847368432,18361766589,1,1,"(0.0641179233789444, 0.19573311507701874)","(0.06409519165754318, 0.18601052463054657)",1,1,2.5649566650390625,2.583465576171875,Fixation,POINT (0.0641065575182438 0.1908718198537826),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847376765,18361774922,1,1,"(0.06367955356836319, 0.2042597532272339)","(0.0652267187833786, 0.18624146282672882)",1,1,2.580413818359375,2.5796661376953125,Fixation,POINT (0.0644531361758709 0.1952506080269814),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847385099,18361783256,1,1,"(0.06478480249643326, 0.2031484693288803)","(0.06543184071779251, 0.1920168250799179)",1,1,2.568099975585937,2.576507568359375,Fixation,POINT (0.0651083216071129 0.1975826472043991),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847393432,18361791589,1,1,"(0.06412918865680695, 0.2065517157316208)","(0.07000485062599182, 0.18656803667545319)",1,1,2.559417724609375,2.5908355712890625,Fixation,POINT (0.0670670196413994 0.196559876203537),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847401765,18361799922,1,1,"(0.06153309717774391, 0.19197319447994232)","(0.06997280567884445, 0.19257041811943054)",1,1,2.572662353515625,2.581817626953125,Fixation,POINT (0.0657529514282942 0.1922718062996864),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847410099,18361808256,1,1,"(0.06655865907669067, 0.20417051017284393)","(0.07464930415153503, 0.19741623103618622)",1,1,2.592193603515625,2.592269897460937,Fixation,POINT (0.0706039816141128 0.2007933706045151),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847418432,18361816589,1,1,"(0.06498892605304718, 0.20066185295581818)","(0.07458634674549103, 0.1997591108083725)",1,1,2.59234619140625,2.5901031494140625,Fixation,POINT (0.0697876363992691 0.2002104818820953),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847426765,18361824922,1,1,"(0.06549190729856491, 0.2021496295928955)","(0.0693003237247467, 0.19905126094818115)",1,1,2.586273193359375,2.588775634765625,Fixation,POINT (0.0673961155116558 0.2006004452705383),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847435104,18361833261,1,1,"(0.06443582475185394, 0.19924914836883545)","(0.06869345903396606, 0.20512130856513977)",1,1,2.5985870361328125,2.5992431640625,Fixation,POINT (0.06656464189291 0.2021852284669876),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847443437,18361841594,1,1,"(0.0615256167948246, 0.19627463817596436)","(0.06907634437084198, 0.2011869102716446)",1,1,2.58868408203125,2.59136962890625,Fixation,POINT (0.0653009805828333 0.1987307742238045),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847451770,18361849927,1,1,"(0.06441190838813782, 0.19929468631744385)","(0.06486893445253372, 0.20130319893360138)",1,1,2.6111297607421875,2.59259033203125,Fixation,POINT (0.0646404214203358 0.2002989426255226),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847460104,18361858261,1,1,"(0.0637638196349144, 0.1938374936580658)","(0.06308242678642273, 0.20329876244068146)",1,1,2.5887451171875,2.5858154296875,Fixation,POINT (0.0634231232106686 0.1985681280493736),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847468437,18361866594,1,1,"(0.06846938282251358, 0.19535504281520844)","(0.06268268078565598, 0.20414133369922638)",1,1,2.604827880859375,2.591278076171875,Fixation,POINT (0.0655760318040848 0.1997481882572174),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847476770,18361874927,1,1,"(0.06857412308454514, 0.20551423728466034)","(0.06449823826551437, 0.19992169737815857)",1,1,2.6018218994140625,2.6029205322265625,Fixation,POINT (0.0665361806750298 0.2027179673314094),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847485104,18361883261,1,1,"(0.0638701468706131, 0.20217643678188324)","(0.06649511307477951, 0.1974073052406311)",1,1,2.6044158935546875,2.6055145263671875,Fixation,POINT (0.0651826299726963 0.1997918710112572),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847493438,18361891594,1,1,"(0.06546137481927872, 0.20660729706287384)","(0.07098662853240967, 0.19358253479003906)",1,1,2.60302734375,2.6028594970703125,Fixation,POINT (0.0682240016758442 0.2000949159264564),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847501771,18361899927,1,1,"(0.06735524535179138, 0.20276497304439545)","(0.07090604305267334, 0.19169913232326508)",1,1,2.6089630126953125,2.5926666259765625,Fixation,POINT (0.0691306442022324 0.1972320526838303),,,,,,,,,,,,,,,,,,,,,,,
0,136,actionLoadNotes,34425716,1209847543438,18361941594,1,1,"(0.2222043126821518, 0.20211544632911682)","(0.2301580160856247, 0.1902024745941162)",1,1,2.6405487060546875,2.6171112060546875,Fixation,POINT (0.2261811643838882 0.1961589604616165),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847551771,18361949927,1,1,"(0.22695176303386688, 0.19858485460281372)","(0.22652025520801544, 0.1973310112953186)",1,1,2.632537841796875,2.6057281494140625,Fixation,POINT (0.2267360091209412 0.1979579329490662),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847560105,18361958261,1,1,"(0.2256554663181305, 0.19921036064624786)","(0.22798268496990204, 0.19677703082561493)",1,1,2.627548217773437,2.6085968017578125,Fixation,POINT (0.2268190756440163 0.1979936957359314),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847568443,18361966599,1,1,"(0.22835609316825867, 0.19060224294662476)","(0.22947165369987488, 0.19415681064128876)",1,1,2.5969390869140625,2.5887603759765625,Fixation,POINT (0.2289138734340668 0.1923795267939568),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847576776,18361974932,1,1,"(0.22736556828022003, 0.19454625248908997)","(0.23071235418319702, 0.19664296507835388)",1,1,2.616546630859375,2.6082305908203125,Fixation,POINT (0.2290389612317085 0.1955946087837219),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847585110,18361983266,1,1,"(0.2283477932214737, 0.20380240678787231)","(0.23170258104801178, 0.20062461495399475)",1,1,2.631500244140625,2.593353271484375,Fixation,POINT (0.2300251871347427 0.2022135108709335),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847593443,18361991599,1,1,"(0.22808487713336945, 0.20004867017269135)","(0.23188629746437073, 0.2018662542104721)",1,1,2.63134765625,2.60980224609375,Fixation,POINT (0.2299855872988701 0.2009574621915817),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847601776,18361999932,1,1,"(0.22919423878192902, 0.20595380663871765)","(0.22873495519161224, 0.20408865809440613)",1,1,2.6352996826171875,2.5923614501953125,Fixation,POINT (0.2289645969867706 0.2050212323665619),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847610109,18362008265,1,1,"(0.23069195449352264, 0.19059772789478302)","(0.22672809660434723, 0.1980161815881729)",1,1,2.609527587890625,2.5882720947265625,Fixation,POINT (0.2287100255489349 0.194306954741478),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847618443,18362016599,1,1,"(0.23166154325008392, 0.18913616240024567)","(0.2250405102968216, 0.20132404565811157)",1,1,2.608642578125,2.5823516845703125,Fixation,POINT (0.2283510267734528 0.1952301040291786),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847626776,18362024932,1,1,"(0.23032060265541077, 0.19720225036144257)","(0.22824528813362122, 0.20129352807998657)",1,1,2.626861572265625,2.5976715087890625,Fixation,POINT (0.229282945394516 0.1992478892207146),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847635110,18362033266,1,1,"(0.22906002402305603, 0.19882817566394806)","(0.22906529903411865, 0.20607595145702362)",1,1,2.627197265625,2.591217041015625,Fixation,POINT (0.2290626615285873 0.2024520635604858),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847643443,18362041599,1,1,"(0.23073923587799072, 0.1865643709897995)","(0.22917777299880981, 0.2053103893995285)",1,1,2.60791015625,2.5987701416015625,Fixation,POINT (0.2299585044384003 0.195937380194664),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847651776,18362049932,1,1,"(0.22742047905921936, 0.19621741771697998)","(0.23091493546962738, 0.20145967602729797)",1,1,2.6077880859375,2.597381591796875,Fixation,POINT (0.2291677072644234 0.198838546872139),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847660109,18362058265,1,1,"(0.23214539885520935, 0.20556434988975525)","(0.2309572845697403, 0.19994676113128662)",1,1,2.6238555908203125,2.6031646728515625,Fixation,POINT (0.2315513417124748 0.2027555555105209),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847668442,18362066598,1,1,"(0.23167146742343903, 0.1985708475112915)","(0.2285023033618927, 0.19669359922409058)",1,1,2.627349853515625,2.60113525390625,Fixation,POINT (0.2300868853926659 0.197632223367691),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847676776,18362074932,1,1,"(0.230914905667305, 0.19724351167678833)","(0.2256976217031479, 0.1965687870979309)",1,1,2.6297149658203125,2.5944061279296875,Fixation,POINT (0.2283062636852264 0.1969061493873596),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847685109,18362083265,1,1,"(0.23196332156658173, 0.20506003499031067)","(0.22791533172130585, 0.19323796033859253)",1,1,2.6221923828125,2.5743560791015625,Fixation,POINT (0.2299393266439438 0.1991489976644516),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847693442,18362091598,1,1,"(0.23133376240730286, 0.2028028964996338)","(0.22717367112636566, 0.19565866887569427)",1,1,2.61279296875,2.584625244140625,Fixation,POINT (0.2292537167668343 0.199230782687664),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847701781,18362099937,1,1,"(0.22995707392692566, 0.19465920329093933)","(0.22927959263324738, 0.19801411032676697)",1,1,2.608642578125,2.5882720947265625,Fixation,POINT (0.2296183332800865 0.1963366568088532),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847710115,18362108271,1,1,"(0.22861897945404053, 0.19327564537525177)","(0.22596263885498047, 0.20132093131542206)",1,1,2.6171875,2.587265014648437,Fixation,POINT (0.2272908091545105 0.1972982883453369),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847718450,18362116606,1,1,"(0.22981636226177216, 0.20333385467529297)","(0.2258901298046112, 0.1946822553873062)",1,1,2.606475830078125,2.5913543701171875,Fixation,POINT (0.2278532460331917 0.1990080550312996),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847726783,18362124939,1,1,"(0.22875484824180603, 0.19461803138256073)","(0.22870118916034698, 0.20161586999893188)",1,1,2.6169586181640625,2.5864410400390625,Fixation,POINT (0.2287280187010765 0.1981169506907463),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847735117,18362133273,1,1,"(0.23223517835140228, 0.20284853875637054)","(0.22796833515167236, 0.20085160434246063)",1,1,2.612152099609375,2.5958709716796875,Fixation,POINT (0.2301017567515373 0.2018500715494156),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847743450,18362141606,1,1,"(0.23182840645313263, 0.20379754900932312)","(0.22397899627685547, 0.20206694304943085)",1,1,2.62640380859375,2.584564208984375,Fixation,POINT (0.227903701364994 0.202932246029377),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847751784,18362149939,1,1,"(0.22650764882564545, 0.19706577062606812)","(0.22834424674510956, 0.20214501023292542)",1,1,2.598983764648437,2.5757598876953125,Fixation,POINT (0.2274259477853775 0.1996053904294968),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847760119,18362158273,1,1,"(0.22845569252967834, 0.19804704189300537)","(0.22900591790676117, 0.19765515625476837)",1,1,2.6029815673828125,2.5962066650390625,Fixation,POINT (0.2287308052182198 0.1978510990738869),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847768451,18362166605,1,1,"(0.2305808961391449, 0.20257921516895294)","(0.22769567370414734, 0.20130690932273865)",1,1,2.610504150390625,2.5905303955078125,Fixation,POINT (0.2291382849216461 0.2019430622458458),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847776785,18362174939,1,1,"(0.22936461865901947, 0.19834738969802856)","(0.22885377705097198, 0.1997670829296112)",1,1,2.612884521484375,2.6076812744140625,Fixation,POINT (0.2291091978549957 0.1990572363138199),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847785119,18362183273,1,1,"(0.2314959317445755, 0.19949154555797577)","(0.22831109166145325, 0.20450063049793243)",1,1,2.6283721923828125,2.596405029296875,Fixation,POINT (0.2299035117030144 0.2019960880279541),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847793451,18362191605,1,1,"(0.22952088713645935, 0.20080077648162842)","(0.225326806306839, 0.20379085838794708)",1,1,2.613388061523437,2.603515625,Fixation,POINT (0.2274238467216492 0.2022958174347878),,,,,,,,,,,,,,,,,,,,,,,1
0,136,actionLoadNotes,34425716,1209847801785,18362199939,1,1,"(0.2274923026561737, 0.20161932706832886)","(0.22751839458942413, 0.1984928548336029)",1,1,2.600250244140625,2.57989501953125,Fixation,POINT (0.2275053486227989 0.2000560909509659),,,,,,,,,,,,,,,,,,,,,,,1
