,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Command.0,getBackCommand12.0,if.0,backCommand12.0,==.0,nan.0,//GEN-END: |264-getter|0|264-preInit.200,// write pre-init user code here.201,backCommand12.1,=.0,new.0,Command.1,"""OK"".0",Command.2,BACK.0,0.0,//GEN-LINE: | 264-getter | 1 | 264-postInit.202,// write post-init user code here.203,//GEN-BEGIN: | 264-getter | 2 |.204,return.0,backCommand12.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,getBackCommand12,40865383,1209557415594,18071814833,1,1,"(0.20601044595241547, 0.15969617664813995)","(0.20318108797073364, 0.18667033314704895)",1,1,2.65032958984375,2.6468963623046875,Fixation,POINT (0.2045957669615746 0.1731832548975944),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557423928,18071823167,1,1,"(0.20756569504737854, 0.168047234416008)","(0.20326894521713257, 0.18632742762565613)",1,1,2.669662475585937,2.6311187744140625,Fixation,POINT (0.2054173201322556 0.1771873310208321),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557432261,18071831500,1,1,"(0.2057226151227951, 0.1545061618089676)","(0.2138775736093521, 0.1885271966457367)",1,1,2.651596069335937,2.6443328857421875,Fixation,POINT (0.2098000943660736 0.1715166792273521),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557457260,18071856498,1,1,"(0.2912500500679016, 0.1446097195148468)","(0.2950049340724945, 0.15438750386238098)",1,1,2.6832427978515625,2.651458740234375,Fixation,POINT (0.2931274920701981 0.1494986116886139),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557465595,18071864833,1,1,"(0.28817200660705566, 0.1467953771352768)","(0.2938358783721924, 0.15762503445148468)",1,1,2.66546630859375,2.64678955078125,Fixation,POINT (0.291003942489624 0.1522102057933807),,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557473927,18071873165,1,1,"(0.28928446769714355, 0.13791188597679138)","(0.2898045480251312, 0.1605648398399353)",1,1,2.6732330322265625,2.646697998046875,Fixation,POINT (0.2895445078611374 0.1492383629083633),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557482260,18071881498,1,1,"(0.29469427466392517, 0.14105820655822754)","(0.29933738708496094, 0.15857155621051788)",1,1,2.6803436279296875,2.650177001953125,Fixation,POINT (0.297015830874443 0.1498148813843727),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557490597,18071889835,1,1,"(0.2943188548088074, 0.13725024461746216)","(0.2932242155075073, 0.16141435503959656)",1,1,2.668426513671875,2.653167724609375,Fixation,POINT (0.2937715351581574 0.1493322998285294),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557498930,18071898168,1,1,"(0.28909480571746826, 0.13769930601119995)","(0.2931981384754181, 0.1618831753730774)",1,1,2.663909912109375,2.665756225585937,Fixation,POINT (0.2911464720964432 0.1497912406921387),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557507264,18071906502,1,1,"(0.2913854122161865, 0.13123680651187897)","(0.29195183515548706, 0.16082753241062164)",1,1,2.65093994140625,2.6606903076171875,Fixation,POINT (0.2916686236858368 0.1460321694612503),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557515597,18071914835,1,1,"(0.29191234707832336, 0.13358503580093384)","(0.2960410416126251, 0.16212306916713715)",1,1,2.6633453369140625,2.669830322265625,Fixation,POINT (0.2939766943454742 0.1478540524840355),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557523931,18071923169,1,1,"(0.28922197222709656, 0.1393691897392273)","(0.2945546805858612, 0.1549522578716278)",1,1,2.6763916015625,2.665252685546875,Fixation,POINT (0.2918883264064789 0.1471607238054276),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557532264,18071931502,1,1,"(0.29205256700515747, 0.1497073769569397)","(0.29380446672439575, 0.16668254137039185)",1,1,2.656646728515625,2.6559295654296875,Fixation,POINT (0.2929285168647766 0.1581949591636658),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557540597,18071939835,1,1,"(0.29592329263687134, 0.13376539945602417)","(0.2936020791530609, 0.15609130263328552)",1,1,2.669097900390625,2.678253173828125,Fixation,POINT (0.2947626858949661 0.1449283510446548),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557548930,18071948168,1,1,"(0.2950325012207031, 0.14577418565750122)","(0.29533377289772034, 0.16558057069778442)",1,1,2.67950439453125,2.6661834716796875,Fixation,POINT (0.2951831370592117 0.1556773781776428),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557557264,18071956502,1,1,"(0.2961060106754303, 0.14292676746845245)","(0.2945854961872101, 0.15294770896434784)",1,1,2.675888061523437,2.6466522216796875,Fixation,POINT (0.2953457534313202 0.1479372382164002),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557565599,18071964836,1,1,"(0.2928612530231476, 0.14378957450389862)","(0.29217010736465454, 0.15119951963424683)",1,1,2.681869506835937,2.6567840576171875,Fixation,POINT (0.2925156801939011 0.1474945470690727),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557573931,18071973168,1,1,"(0.2916191518306732, 0.13156306743621826)","(0.2915472388267517, 0.1593303382396698)",1,1,2.662567138671875,2.665679931640625,Fixation,POINT (0.2915831953287125 0.145446702837944),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557582265,18071981502,1,1,"(0.29165053367614746, 0.12728993594646454)","(0.29564395546913147, 0.1608574390411377)",1,1,2.664535522460937,2.6672821044921875,Fixation,POINT (0.2936472445726395 0.1440736874938011),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557590598,18071989835,1,1,"(0.29291874170303345, 0.1291017234325409)","(0.29284021258354187, 0.15413601696491241)",1,1,2.6498260498046875,2.6734161376953125,Fixation,POINT (0.2928794771432877 0.1416188701987266),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557598931,18071998168,1,1,"(0.28995782136917114, 0.1347556710243225)","(0.2930186986923218, 0.15403662621974945)",1,1,2.663803100585937,2.683563232421875,Fixation,POINT (0.2914882600307465 0.144396148622036),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557607265,18072006502,1,1,"(0.2908949553966522, 0.13849905133247375)","(0.29302486777305603, 0.16623854637145996)",1,1,2.6696929931640625,2.69696044921875,Fixation,POINT (0.2919599115848541 0.1523687988519669),,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557615598,18072014835,1,1,"(0.29268336296081543, 0.13800404965877533)","(0.2921820878982544, 0.15590889751911163)",1,1,2.683258056640625,2.684844970703125,Fixation,POINT (0.2924327254295349 0.1469564735889435),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557623937,18072023174,1,1,"(0.29063680768013, 0.13754941523075104)","(0.2915048599243164, 0.15887834131717682)",1,1,2.684600830078125,2.671127319335937,Fixation,POINT (0.2910708338022232 0.1482138782739639),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557632271,18072031508,1,1,"(0.29114994406700134, 0.14018720388412476)","(0.2951732575893402, 0.158416748046875)",1,1,2.68853759765625,2.681549072265625,Fixation,POINT (0.2931616008281708 0.1493019759654999),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557640604,18072039841,1,1,"(0.29050499200820923, 0.13998457789421082)","(0.291535884141922, 0.15233750641345978)",1,1,2.6735992431640625,2.6912841796875,Fixation,POINT (0.2910204380750656 0.1461610421538353),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557648937,18072048174,1,1,"(0.2920374572277069, 0.1388084441423416)","(0.2917841970920563, 0.15650585293769836)",1,1,2.6855926513671875,2.695465087890625,Fixation,POINT (0.2919108271598816 0.14765714854002),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557657271,18072056508,1,1,"(0.29411259293556213, 0.1435978263616562)","(0.2914502024650574, 0.15218444168567657)",1,1,2.6913299560546875,2.680160522460937,Fixation,POINT (0.2927813977003098 0.1478911340236664),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557665604,18072064841,1,1,"(0.28094643354415894, 0.13466009497642517)","(0.284209668636322, 0.16078998148441315)",1,1,2.68310546875,2.6832733154296875,Fixation,POINT (0.2825780510902405 0.1477250382304192),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557682273,18072081510,1,1,"(0.24448595941066742, 0.1416531503200531)","(0.248256117105484, 0.16125328838825226)",1,1,2.6891326904296875,2.6854248046875,Fixation,POINT (0.2463710382580757 0.1514532193541527),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557690607,18072089843,1,1,"(0.2462204545736313, 0.1357560008764267)","(0.25006553530693054, 0.1550859808921814)",1,1,2.695587158203125,2.690521240234375,Fixation,POINT (0.2481429949402809 0.145420990884304),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557698938,18072098174,1,1,"(0.24658387899398804, 0.1389094442129135)","(0.2444240152835846, 0.15647298097610474)",1,1,2.7031402587890625,2.69317626953125,Fixation,POINT (0.2455039471387863 0.1476912125945091),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557707272,18072106508,1,1,"(0.2433130443096161, 0.13791057467460632)","(0.24471580982208252, 0.14874228835105896)",1,1,2.6959381103515625,2.666595458984375,Fixation,POINT (0.2440144270658493 0.1433264315128326),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557715607,18072114843,1,1,"(0.2414451390504837, 0.13710299134254456)","(0.24607369303703308, 0.15893280506134033)",1,1,2.7045440673828125,2.688507080078125,Fixation,POINT (0.2437594160437584 0.1480178982019424),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557723940,18072123176,1,1,"(0.24345096945762634, 0.13303518295288086)","(0.24425308406352997, 0.15302741527557373)",1,1,2.68804931640625,2.685775756835937,Fixation,POINT (0.2438520267605782 0.1430312991142273),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557732274,18072131510,1,1,"(0.2441803365945816, 0.13394056260585785)","(0.24626009166240692, 0.15874126553535461)",1,1,2.6830596923828125,2.6695556640625,Fixation,POINT (0.2452202141284943 0.1463409140706062),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557740608,18072139844,1,1,"(0.24700215458869934, 0.1441453993320465)","(0.24364206194877625, 0.15384772419929504)",1,1,2.707122802734375,2.6842803955078125,Fixation,POINT (0.2453221082687378 0.1489965617656708),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557748940,18072148176,1,1,"(0.24202217161655426, 0.1378171443939209)","(0.24678458273410797, 0.1586584895849228)",1,1,2.699371337890625,2.6809234619140625,Fixation,POINT (0.2444033771753311 0.1482378169894218),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557757278,18072156514,1,1,"(0.2415802776813507, 0.1349865347146988)","(0.24859783053398132, 0.15798652172088623)",1,1,2.684783935546875,2.6939239501953125,Fixation,POINT (0.245089054107666 0.1464865282177925),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557765611,18072164847,1,1,"(0.24431930482387543, 0.1388494372367859)","(0.24589943885803223, 0.15935765206813812)",1,1,2.690521240234375,2.691986083984375,Fixation,POINT (0.2451093718409538 0.149103544652462),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557773944,18072173180,1,1,"(0.24088755249977112, 0.12652719020843506)","(0.24994760751724243, 0.16061517596244812)",1,1,2.6670379638671875,2.678207397460937,Fixation,POINT (0.2454175800085068 0.1435711830854416),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557782278,18072181514,1,1,"(0.24291814863681793, 0.1387770175933838)","(0.24420584738254547, 0.14534564316272736)",1,1,2.685287475585937,2.67431640625,Fixation,POINT (0.2435619980096817 0.1420613303780556),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557790611,18072189847,1,1,"(0.24346761405467987, 0.13988374173641205)","(0.24583576619625092, 0.15398773550987244)",1,1,2.692108154296875,2.6956787109375,Fixation,POINT (0.2446516901254654 0.1469357386231422),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557798944,18072198180,1,1,"(0.24399368464946747, 0.13921871781349182)","(0.24389255046844482, 0.14759647846221924)",1,1,2.6812744140625,2.6654510498046875,Fixation,POINT (0.2439431175589562 0.1434075981378555),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557807278,18072206514,1,1,"(0.24036955833435059, 0.13651789724826813)","(0.24317698180675507, 0.15265901386737823)",1,1,2.681121826171875,2.6819305419921875,Fixation,POINT (0.2417732700705528 0.1445884555578232),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557815612,18072214847,1,1,"(0.24387310445308685, 0.1374128758907318)","(0.24719293415546417, 0.15132729709148407)",1,1,2.692047119140625,2.67919921875,Fixation,POINT (0.2455330193042755 0.1443700864911079),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557823946,18072223181,1,1,"(0.242408886551857, 0.14417588710784912)","(0.24333809316158295, 0.15683475136756897)",1,1,2.681243896484375,2.6891326904296875,Fixation,POINT (0.24287348985672 0.150505319237709),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557832279,18072231514,1,1,"(0.24713997542858124, 0.13555282354354858)","(0.2485773116350174, 0.15693184733390808)",1,1,2.6820526123046875,2.668609619140625,Fixation,POINT (0.2478586435317993 0.1462423354387283),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557840612,18072239847,1,1,"(0.245534747838974, 0.1401558518409729)","(0.24341057240962982, 0.15656699240207672)",1,1,2.675445556640625,2.678192138671875,Fixation,POINT (0.2444726601243019 0.1483614221215248),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557848945,18072248180,1,1,"(0.24369220435619354, 0.13918569684028625)","(0.24717530608177185, 0.15865977108478546)",1,1,2.6772918701171875,2.6734619140625,Fixation,POINT (0.2454337552189827 0.1489227339625359),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557857279,18072256514,1,1,"(0.24424225091934204, 0.12627510726451874)","(0.24397847056388855, 0.15882712602615356)",1,1,2.660614013671875,2.6722869873046875,Fixation,POINT (0.2441103607416153 0.1425511166453362),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557865612,18072264847,1,1,"(0.2458948940038681, 0.13536235690116882)","(0.24841006100177765, 0.1480993777513504)",1,1,2.6630859375,2.6394805908203125,Fixation,POINT (0.2471524775028229 0.1417308673262596),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557873945,18072273180,1,1,"(0.24376986920833588, 0.1326892077922821)","(0.246449276804924, 0.15382157266139984)",1,1,2.656463623046875,2.6629791259765625,Fixation,POINT (0.2451095730066299 0.143255390226841),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557882279,18072281514,1,1,"(0.2453685998916626, 0.13406752049922943)","(0.24538175761699677, 0.1553606390953064)",1,1,2.658554077148437,2.6702880859375,Fixation,POINT (0.2453751787543297 0.1447140797972679),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557890617,18072289852,1,1,"(0.24348779022693634, 0.14347073435783386)","(0.2464098483324051, 0.13793550431728363)",1,1,2.6829376220703125,2.640487670898437,Fixation,POINT (0.2449488192796707 0.1407031193375588),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557898950,18072298185,1,1,"(0.24508099257946014, 0.1348869800567627)","(0.24990816414356232, 0.15562647581100464)",1,1,2.6721649169921875,2.6707305908203125,Fixation,POINT (0.2474945783615112 0.1452567279338837),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557907284,18072306519,1,1,"(0.24354855716228485, 0.1344655305147171)","(0.24943697452545166, 0.15643109381198883)",1,1,2.6712188720703125,2.656723022460937,Fixation,POINT (0.2464927658438683 0.145448312163353),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557932284,18072331519,1,1,"(0.3135918974876404, 0.1379530280828476)","(0.3152223527431488, 0.14701837301254272)",1,1,2.680526733398437,2.634429931640625,Fixation,POINT (0.3144071251153946 0.1424857005476952),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557940617,18072339852,1,1,"(0.3201584815979004, 0.14290887117385864)","(0.32215243577957153, 0.15668274462223053)",1,1,2.684661865234375,2.6524810791015625,Fixation,POINT (0.321155458688736 0.1497958078980446),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557948951,18072348185,1,1,"(0.3163374662399292, 0.14430482685565948)","(0.3227883279323578, 0.1545940488576889)",1,1,2.644500732421875,2.6479949951171875,Fixation,POINT (0.3195628970861435 0.1494494378566742),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557957285,18072356519,1,1,"(0.32157304883003235, 0.13727211952209473)","(0.3218359649181366, 0.15062174201011658)",1,1,2.6789093017578125,2.6231689453125,Fixation,POINT (0.3217045068740845 0.1439469307661056),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557965618,18072364852,1,1,"(0.32085996866226196, 0.14075176417827606)","(0.319989949464798, 0.14597712457180023)",1,1,2.672119140625,2.619140625,Fixation,POINT (0.32042495906353 0.1433644443750382),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557973951,18072373185,1,1,"(0.31488385796546936, 0.12635080516338348)","(0.32116761803627014, 0.15573622286319733)",1,1,2.6332550048828125,2.654571533203125,Fixation,POINT (0.3180257380008698 0.1410435140132904),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557982285,18072381519,1,1,"(0.3200559914112091, 0.13587833940982819)","(0.32058459520339966, 0.15513522922992706)",1,1,2.6527862548828125,2.636962890625,Fixation,POINT (0.3203202933073044 0.1455067843198776),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557990618,18072389852,1,1,"(0.3163033425807953, 0.14328154921531677)","(0.31939783692359924, 0.15351979434490204)",1,1,2.657318115234375,2.64971923828125,Fixation,POINT (0.3178505897521973 0.1484006717801094),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209557998951,18072398185,1,1,"(0.31942272186279297, 0.14200104773044586)","(0.3189670443534851, 0.1607597917318344)",1,1,2.663970947265625,2.640045166015625,Fixation,POINT (0.319194883108139 0.1513804197311401),,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209558007285,18072406519,1,1,"(0.3228858709335327, 0.14114832878112793)","(0.3196963965892792, 0.1574709117412567)",1,1,2.6674957275390625,2.6324920654296875,Fixation,POINT (0.3212911337614059 0.1493096202611923),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209558015622,18072414856,1,1,"(0.3184855580329895, 0.13856837153434753)","(0.32312577962875366, 0.14788469672203064)",1,1,2.6621856689453125,2.6268768310546875,Fixation,POINT (0.3208056688308716 0.1432265341281891),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209558023956,18072423190,1,1,"(0.3176212012767792, 0.14099976420402527)","(0.3216497004032135, 0.15578509867191315)",1,1,2.654754638671875,2.64337158203125,Fixation,POINT (0.3196354508399963 0.1483924314379692),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209558032288,18072431522,1,1,"(0.319139689207077, 0.14041617512702942)","(0.3220541477203369, 0.15797917544841766)",1,1,2.677734375,2.6407623291015625,Fixation,POINT (0.320596918463707 0.1491976752877235),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209558040622,18072439856,1,1,"(0.31696000695228577, 0.14172984659671783)","(0.3208712935447693, 0.15504905581474304)",1,1,2.6646270751953125,2.6573944091796875,Fixation,POINT (0.3189156502485275 0.1483894512057304),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209558048955,18072448189,1,1,"(0.31854453682899475, 0.1442340910434723)","(0.31967103481292725, 0.15628354251384735)",1,1,2.6532745361328125,2.6556854248046875,Fixation,POINT (0.319107785820961 0.1502588167786598),,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209558057288,18072456522,1,1,"(0.31937822699546814, 0.14472222328186035)","(0.31912535429000854, 0.1585100293159485)",1,1,2.66412353515625,2.6533203125,Fixation,POINT (0.3192517906427383 0.1516161262989044),,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209558065622,18072464856,1,1,"(0.31820622086524963, 0.14103108644485474)","(0.3203112483024597, 0.15592123568058014)",1,1,2.675506591796875,2.6489410400390625,Fixation,POINT (0.3192587345838547 0.1484761610627174),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getBackCommand12,40865383,1209558073956,18072473189,1,1,"(0.3181048333644867, 0.13646812736988068)","(0.32001230120658875, 0.1438860148191452)",1,1,2.664764404296875,2.6490631103515625,Fixation,POINT (0.3190585672855377 0.1401770710945129),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
